us_482	美國	Ottonomy Inc	配送機器人		
us_483	美國	Ouster	激光雷達		數字激光雷達
us_484	美國	Outrider	物流園區自動駕駛		
us_485	美國	Overjet	牙科影像 AI		Overjet
us_486	美國	Palladyne AI	原 Sarcos，機器人 AI 軟件		Palladyne IQ
us_487	美國	Palo Alto Res Cent Inc	PARC，施樂研究中心（現 SRI 旗下）		
us_49	美國	Archetype AI	物理世界傳感器基礎模型		Newton 模型
us_490	美國	Pano AI	山火監測		
us_493	美國	PassiveLogic	建築自主控制		
us_494	美國	Path Robotics	焊接機器人		
us_495	美國	PathAI	病理 AI	為藥企和病理實驗室提供 AI 病理診斷工具。	AISight
us_497	美國	Pensa Systems	零售貨架識別		
us_498	美國	Peraton Labs	國防研究（原 Bell Labs 分支）		
us_5	美國	Absci	AI 抗體與蛋白藥物設計		生成式抗體平台
us_500	美國	Perceptive Automata	行人意圖預測（已關閉）		
us_501	美國	Permion	國防 AI		
us_502	美國	Perplexity	AI 搜索引擎	AI 搜索引擎，收入來自 Pro 訂閱、企業版和廣告，並推出 Comet 瀏覽器。	Perplexity；Comet 瀏覽器
us_503	美國	Perrone Robotics	自動駕駛套件		
us_504	美國	Phantom AI	ADAS 視覺		PhantomDrive
us_505	美國	Picarro Inc	氣體檢測儀器		
us_506	美國	Pickle Robot Co	卸貨機器人		
us_507	美國	PickNik Robotics	機器人運動軟件		MoveIt Pro
us_508	美國	PicnicHealth	病歷數據		
us_509	美國	Picsart	圖片編輯		
us_51	美國	Argo AI	自動駕駛（已關閉）		
us_512	美國	Pindrop	語音反欺詐		深度偽造檢測
us_513	美國	Pinterest	圖片社交		推薦模型
us_515	美國	PlayAI	語音生成		
us_517	美國	Plus One Robotics	視覺引導揀選		
us_518	美國	PlusAI	自動駕駛卡車		SuperDrive
us_519	美國	Poly	會議設備（惠普旗下）		
us_520	美國	Polygraf AI	AI 內容檢測		
us_521	美國	Pony.ai	小馬智行，Robotaxi	小馬智行，運營 Robotaxi 和自動駕駛卡車，收入來自出行服務、車隊運營和對車企的技術授權。	Robotaxi
us_522	美國	PRENAV	無人機檢測		
us_523	美國	Primer.ai	國防情報 NLP		Primer Command
us_524	美國	Pronto AI	礦區自動駕駛		
us_525	美國	Proscia	數字病理		Concentriq
us_53	美國	ArteraAI	前列腺癌預後 AI		
us_530	美國	Qualcomm	移動芯片，端側 AI	賣手機芯片和授權專利，推動手機與 PC 端側 AI。	驍龍 NPU
us_531	美國	Qualtrics	體驗管理		
us_532	美國	Rad AI	放射科報告 AI		
us_533	美國	Radiance Technologies	國防工程		
us_535	美國	Radiology Partners	放射科醫生集團		
us_536	美國	RAIC Labs	衛星圖像 AI		
us_537	美國	Rain Neuromorphics Inc	類腦芯片		
us_540	美國	Raven Industries (CNH)	CNH 旗下精準農業		自主農機
us_541	美國	Raytheon	國防巨頭（RTX）		導彈與雷達
us_542	美國	RE2 Robotics	軍用雙臂機器人（被 Sarcos 收購）		
us_543	美國	RealNetworks	流媒體與視覺 AI		SAFR 人臉識別
us_544	美國	Realtime Robotics Inc	機器人運動規劃		
us_545	美國	Reconstruct Inc	建築進度可視化		
us_546	美國	Recursion	AI 藥物發現	用細胞影像和機器學習大規模篩藥，自己推進管線，也與羅氏等大藥企合作。	Recursion OS
us_548	美國	Reducto	文檔解析		
us_549	美國	Refraction AI	配送機器人		
us_550	美國	Reka AI	多模態模型		Reka Core
us_551	美國	RelationalAI	知識圖譜數據庫		
us_552	美國	Replika	AI 伴侶		
us_553	美國	Replit	在線編程與編程智能體		Replit Agent
us_554	美國	Resemble AI	語音克隆		
us_557	美國	Rev	轉寫服務		
us_558	美國	Reve	圖像生成		Reve Image
us_56	美國	Arzeda	蛋白與酶設計		
us_560	美國	Rhombus Power Inc	國防預測 AI		Guardian
us_561	美國	Richtech Robotics	服務機器人		
us_562	美國	RightHand Robotics Inc	揀選機器人		
us_563	美國	Rime	語音合成		
us_565	美國	Riverain Technologies	胸片 AI		ClearRead
us_566	美國	Rivian	電動車企		R1、R2
us_568	美國	Roadzen	車險科技		
us_569	美國	Roblox	遊戲平台		Cube 3D 模型
us_57	美國	ASAPP	客服 AI		
us_570	美國	Robotic Research (RE2)	軍用與商用自主車輛		
us_571	美國	Robust AI	倉儲協作機器人		Carter
us_575	美國	ROS (Open Robotics)	機器人操作系統 ROS 維護方		ROS 2
us_576	美國	Runway	視頻生成	視頻生成與編輯工具，向創作者和影視公司訂閱收費。	Gen-4
us_577	美國	Sagence AI	模擬存內計算		
us_578	美國	Salesforce	CRM 軟件	賣 CRM 軟件訂閱，推出 Agentforce 智能體平台。	Agentforce
us_579	美國	SambaNova	AI 芯片與推理		SN40L
us_580	美國	SandboxAQ	谷歌分拆，AI+量子		LQM 模型
us_581	美國	Sarcos Guardian	外骨骼與遠程操控機器人		Guardian XT
us_582	美國	Saronic Technologies	自主水面艦艇		Corsair 無人艇
us_583	美國	Satellogic	地球觀測衛星		
us_584	美國	Scale AI	數據標註與評測	為 AI 公司和美國政府提供數據標註、模型評測服務，2025 年 Meta 入股 49%。	數據引擎
us_585	美國	Scientific Systems	國防自主系統研發		
us_587	美國	Seegrid	自主移動機器人		
us_588	美國	Segmind	生成式 AI 推理平台		
us_589	美國	Sensagrate	交通安全 AI		
us_59	美國	AssemblyAI	語音識別 API		Universal 語音模型
us_590	美國	Sensory Inc	端側語音		
us_591	美國	Serve Robotics	Uber 分拆，人行道配送機器人		
us_592	美國	ServiceNow	企業工作流		Now Assist
us_593	美國	SES AI	鋰金屬電池，AI 材料發現		Molecular Universe
us_594	美國	Shield AI	國防自主飛行	研發無人機自主飛行軟件 Hivemind 和垂直起降無人機 V-BAT，客戶是美國軍方。	Hivemind；V-BAT
us_595	美國	Silicon Storage Technology Inc	微芯科技旗下存儲 IP		
us_596	美國	Simbe	超市盤點機器人		Tally
us_598	美國	Simulations Plus Inc	藥物研發建模軟件		GastroPlus
us_600	美國	Skydio	自主無人機	賣自主飛行無人機給軍方、公共安全和能源巡檢客戶。	X10
us_603	美國	Skylark Labs	安防視覺 AI		
us_605	美國	Skyryse	飛行自動化		SkyOS
us_606	美國	Slamdunk.ai	視覺 AI		
us_607	美國	SLB	油服巨頭（斯倫貝謝）		Lumi 平台
us_608	美國	Slingshot Aerospace	太空態勢感知		
us_61	美國	Asylon Robotics	安防無人機與機器狗		
us_610	美國	Snap Inc	社交相機		Snapchat AI；Spectacles
us_611	美國	Snowflake	數據雲		Cortex AI；Arctic 模型
us_612	美國	Softmax	多智能體對齊研究		
us_615	美國	Sony Corp America	索尼美國		
us_616	美國	Sorenson Communications	手語與聽障通訊		
us_617	美國	Soroco	工作流挖掘		
us_618	美國	Sound Hound Ai Ip LLC	SoundHound 語音 AI 專利實體		Houndify
us_619	美國	SpaceX (Starship)	航天		星艦
us_62	美國	AT&T Mobility II LLC	AT&T 無線業務		網絡 AI
us_621	美國	Stack AV	軟銀支持的自動駕駛卡車		
us_623	美國	Standard Bots (cobot)	協作機器人		RO1
us_624	美國	Starkey Hearing	AI 助聽器		
us_625	美國	Starship Technologies	人行道配送機器人	在大學校園和城市運營人行道配送機器人。	配送機器人
us_626	美國	Stealth Robotics Startup	隱名機器人初創		
us_627	美國	STR	國防研發		
us_630	美國	Stripe	支付		支付基礎模型
us_631	美國	Subtle Medical	醫學影像增強		
us_632	美國	SuitX (US Bionics)	外骨骼		
us_634	美國	Suno	AI 音樂生成		Suno
us_635	美國	Superagent	智能體		
us_636	美國	Superb AI Inc	數據標註平台		
us_638	美國	Sword	數字理療		Phoenix
us_639	美國	Symbio Robotics	汽車裝配機器人		
us_640	美國	Symbolica AI	範疇論驅動的新架構		
us_642	美國	Syntiant Corp	端側 AI 芯片		NDP 系列
us_643	美國	TAE Technologies Inc	核聚變		
us_644	美國	Tagup	工業設備 AI		
us_645	美國	Talkspace	在線心理治療		
us_646	美國	Tavus	數字人視頻		
us_649	美國	Teledyne FLIR (ground)	熱成像與地面無人車		
us_65	美國	Atomwise	AI 小分子藥物發現		AtomNet
us_650	美國	Telepathy Labs	對話 AI		
us_651	美國	Tempus	同 Tempus AI		
us_652	美國	Tempus AI	腫瘤基因與臨床數據 AI	提供腫瘤基因檢測，積累臨床與基因數據後授權給藥企做研發。	Tempus 平台
us_653	美國	Tensor Auto	個人自動駕駛汽車		
us_655	美國	TensorOpera AI	分佈式 AI 平台（原 FedML）		Fox 模型
us_656	美國	Terrafuse AI	氣候風險 AI		
us_657	美國	Terray Therapeutics	AI 小分子藥物發現		tNova
us_658	美國	Tesla	電動車、自動駕駛與人形機器人	賣電動車和儲能產品；AI 上研發 FSD 自動駕駛、Robotaxi 和人形機器人 Optimus。	FSD；Optimus；Robotaxi
us_659	美國	Tetramem Inc	存內計算芯片		
us_66	美國	Aurora	自動駕駛卡車	研發自動駕駛卡車系統，與卡車廠商合作，按里程向貨運公司收費。	Aurora Driver
us_660	美國	Textio	招聘寫作 AI		
us_662	美國	Think Surgical	骨科手術機器人		TMINI
us_663	美國	Thinking Machines Lab	前 OpenAI CTO Mira Murati 創辦		Tinker 微調平台
us_664	美國	Third Wave Automation	自主叉車		
us_665	美國	ThorDrive	自動駕駛物流		
us_666	美國	TikTok	短視頻平台		推薦算法
us_667	美國	Together AI	開源模型雲	開源模型推理與訓練雲，按用量收費。	推理與訓練平台
us_668	美國	Tomorrow.io	天氣情報		
us_669	美國	Topaz Labs	圖像視頻增強		
us_67	美國	Auterion	無人機操作系統		AuterionOS
us_670	美國	Torc Robotics	戴姆勒旗下自動駕駛卡車		自動駕駛卡車
us_671	美國	Tortuga AgTech	採摘機器人		
us_672	美國	Tracer	品牌保護 AI		
us_673	美國	Tractian	工業設備預測性維護		
us_674	美國	Trail of Bits	安全研究		
us_675	美國	Traversaal.ai	企業搜索 AI		
us_676	美國	Trepp Inc	商業地產數據		
us_678	美國	TRM Labs	區塊鏈情報		
us_679	美國	Trunk Tools	建築項目 AI		
us_68	美國	AuthenticID	證件認證		
us_680	美國	TruU Inc	身份認證		
us_681	美國	Truveta	醫療數據與模型		Truveta 平台
us_682	美國	TuSimple	自動駕駛卡車（已轉型）		
us_683	美國	Tutor Intelligence	倉儲機器人		
us_684	美國	TwelveLabs	視頻理解模型		Marengo；Pegasus
us_685	美國	UiPath	RPA 與智能體		UiPath 平台
us_686	美國	Ultralytics	YOLO 目標檢測		YOLO 系列
us_688	美國	Umbo Computer Vision	視頻安防 AI		
us_689	美國	Unbabel	AI 翻譯		
us_69	美國	Autodesk	設計與工程軟件		Autodesk AI；Fusion
us_690	美國	Uniphore	對話 AI		
us_692	美國	Unity	遊戲引擎		Unity AI
us_693	美國	Unlearn.AI	臨床試驗數字孿生		
us_694	美國	Upstream Tech	水資源遙感		
us_695	美國	UST	IT 服務		
us_696	美國	UT Battelle LLC	橡樹嶺國家實驗室運營方		
us_697	美國	UtopiaCompression Corp	國防感知與自主		
us_699	美國	Vecna Robotics	倉儲自主叉車		
us_70	美國	Automation Anywhere	RPA 與企業智能體		Automation 360
us_700	美國	Vectara	檢索增強平台		
us_701	美國	Veo Robotics	人機協作安全		
us_702	美國	Veradigm	原 Allscripts，醫療信息		
us_703	美國	Verdant Robotics	農業精準噴灑機器人		
us_704	美國	Verseon	AI 藥物發現		
us_707	美國	VIAVI Solutions	網絡測試		
us_709	美國	Vigilant Solutions	車牌識別		
us_71	美國	Autonomous Solutions	農礦自主車輛		
us_711	美國	Virtual Traffic Lights	車聯網信號		
us_712	美國	Virtue AI	AI 安全		
us_713	美國	Visa Int Service Association	支付網絡		風控 AI
us_715	美國	Voicegain	語音識別		
us_717	美國	Volkswagen Group of America Innovation and Engineering Center California (IECC)	大眾美國創新中心		
us_718	美國	Walmart	零售巨頭		購物助手；供應鏈 AI
us_719	美國	Walt Disney Co	娛樂傳媒		迪士尼研究院
us_72	美國	Ava Robotics	遠程臨場機器人		
us_720	美國	Waypoint Robotics	移動機器人		
us_721	美國	webAI	端側分佈式 AI		
us_722	美國	Welldoc	慢病數字療法		BlueStar
us_723	美國	Westinghouse Electric Co	核電		
us_724	美國	Willow Garage	機器人研究機構（已關閉），ROS 發源地		PR2；ROS
us_725	美國	WindBorne Systems	氣象氣球與天氣 AI		WeatherMesh
us_726	美國	Wolfram	計算知識引擎		Wolfram|Alpha；Mathematica
us_727	美國	Workato	集成自動化		
us_728	美國	WRITER	企業生成式 AI 平台		Palmyra 模型
us_729	美國	Wyze	智能攝像頭		
us_73	美國	Avaamo	企業對話 AI		
us_730	美國	xAI	馬斯克創辦的大模型公司	馬斯克創辦，研發 Grok 模型，嵌入 X 平台並對外賣 API，已與 X 合併。	Grok 系列
us_731	美國	Xaira Therapeutics	AI 藥物研發		蛋白設計
us_733	美國	You.com	AI 搜索		You.com
us_735	美國	Zapata AI	量子與工業 AI（已停業）		
us_736	美國	ZeroFox	外部威脅情報		
us_738	美國	Zillow	房產平台		估價模型
us_739	美國	Zipline	無人機配送	無人機即時配送，為醫院、零售商送貨，按配送次數收費。	P2 Zip
us_74	美國	Avature	招聘軟件		
us_740	美國	Zoom	視頻會議		AI Companion
us_76	美國	Avride	自動駕駛與配送機器人（原 Yandex 自動駕駛）		Robotaxi；配送機器人
us_79	美國	BAE Systems (US autonomy)	BAE 美國自主系統		
us_8	美國	Adeia Guides Inc	原 TiVo/Xperi 專利與推薦		
us_80	美國	Barrett Technology	機械臂與康復機器人		WAM
us_81	美國	Bear Robotics	餐飲送餐機器人		Servi
us_83	美國	Berkshire Grey	倉儲自動化機器人		揀選系統
us_84	美國	Bevilacqua Research Corp	國防研究		
us_9	美國	Adept	智能體與動作模型		ACT-1
us_90	美國	Blink Technologies Inc	眼動/虹膜		
us_91	美國	Bloomberg	金融數據		BloombergGPT；終端 AI
us_94	美國	Boeing (autonomous systems)	波音自主系統		MQ-28 無人僚機
us_95	美國	Bonsai Robotics	果園自主車輛		
us_96	美國	Booz Allen Hamilton	政府諮詢與國防 AI		國防 AI 服務
us_97	美國	Boson AI	李沐等創辦，語音與角色大模型		Higgs 系列模型
us_98	美國	Boston Dynamics	足式與人形機器人，現代汽車旗下	現代汽車旗下，賣四足機器狗 Spot 用於工業巡檢、倉庫卸貨機器人 Stretch，並研發新版 Atlas 人形。	Spot；Atlas；Stretch
us_99	美國	Boston Scientific	醫療器械		
