us_159	Cybral	https://www.cybral.com	網絡安全		
us_16	Affectiva	https://www.affectiva.com	情感識別 AI，MIT 媒體實驗室孵化	駕駛恍神或視線離開路面，車內原本無人察覺，歐盟新車安全法規已要求偵測	現在是 Smart Eye 旗下品牌，主力是車內駕駛監測：攝影機盯駕駛的眼皮、視線與頭部姿態判斷是否疲勞分心，車廠裝它是為了滿足歐盟新車安全法規。更早用於廣告測試，播片時用網路攝影機錄觀眾表情逐秒對應，取代事後回憶式的問卷。
us_160	Cycorp Inc	https://cyc.com	常識知識庫與符號推理	有些場合不接受說不清理由的答案，統計模型講不出自己憑什麼這樣答	走與統計學習相反的路：知識由人一條條手寫，像「人不可能同時在兩個地方」這種不言自明的常識，再由邏輯引擎推理作答。用它的是少數政府與企業專案，看中每個結論都能列出動用了哪幾條規則——在說不清理由就不被接受的場合才有價值。
us_161	Cyngn	https://www.cyngn.com	工業自動駕駛車輛	廠內固定路線來回拖料，過去得請司機整天跑同一段，設備也換不起	賣給廠內物流：既有的工業拖車與堆高機裝上它的套件後變成自駕，在固定路線上把物料從倉庫拖到產線。過去要請司機整天來回跑同一段路。走訂閱制而非賣車，客戶不必換掉現有設備。目前部署規模與營收都還小，多半停在單一廠區的試點。
us_164	Databricks	https://www.databricks.com	數據與 AI 平台	資料湖與資料倉儲兩套並存，同一份資料在中間搬來搬去還對不起來	客戶是企業的資料工程與資料科學團隊。交易紀錄、App 日誌與感測資料散在各系統，過去要同時維護資料湖與資料倉儲兩套、在中間搬來搬去。這裡合成一套：工程師清洗成表、分析師直接查詢、資料科學家在同一份資料上訓練與部署模型。
us_165	Datadog	https://www.datadoghq.com	雲監控	半夜服務變慢，指標、追蹤與日誌各一套工具，得在不同系統間對時間戳	客戶是企業的維運與 SRE 團隊。半夜服務變慢時，值班工程師要在同一畫面把主機指標、追蹤與日誌串起來，找出是哪個服務、哪次部署出問題。過去三者各裝一套工具，出事得在不同系統間對時間戳。按主機數與資料量計費，用越多帳單越陡。
us_166	Dataminr	https://www.dataminr.com	實時事件風險情報	工廠或出差員工所在地出事，得靠分析師輪班盯社群與警用無線電才知道	客戶是企業的安全維運中心、新聞編輯台與政府應變單位。用途是工廠或出差員工所在地發生火災、抗議或槍擊時，在通訊社發稿前收到帶定位的警報，據以決定疏散或改路線。過去靠分析師輪班盯社群與警用無線電，漏訊難免。
us_168	Dedrone	https://www.dedrone.com	反無人機	闖進機場與球場上空的無人機，過去只能靠人眼發現、事後報案	客戶是機場、監獄、體育場館與電廠的保全部門。偵測闖入空域的無人機、判定機型並定位操控者，讓地面人員決定是否暫停起降或通報警方。過去只能靠人眼發現與事後報案。團隊與產品已併入 Axon 的公共安全線，仍以原名營運。
us_17	AGCO Corp	https://www.agcocorp.com	農業機械，精準農業 AI	賣給中大型農場與代耕業者的曳引機與農具，近年把逐行調控的套件加裝在既有機具上	買方是中大型穀物與經濟作物農場及代耕業者。PTx 的套件裝在既有播種機與噴藥機上，播種時逐行調整下種深度與株距，噴藥時只對雜草點噴。過去駕駛憑目測調整，整片田用同一設定與同一劑量，雜草少的地方也照噴。
us_170	Deep Instinct	https://www.deepinstinct.com	深度學習防病毒	靠特徵碼比對得等廠商更新，筆電離線時沒見過的變種只能事後補救	買方是企業資安團隊，尤其管端點與檔案伺服器的人。檔案落地或被開啟前由本機模型直接判定是否放行，筆電離線或斷網時同樣能判。過去靠特徵碼比對，得等廠商發布更新、或把檔案送雲端查，沒見過的變種只能事後補救。
us_171	Deep Origin	https://deeporigin.com	計算生物學	分子值不值得合成，過去要自建叢集跑模擬並養一批計算化學人員	使用者是生技公司與學術的藥物設計團隊。用途是在合成之前，用分子動力學模擬加機器學習估算分子與標靶的結合強弱，篩掉多數不值得動手做的結構；另提供雲端運算與實驗資料管理，按用量付費。過去這類模擬要自建叢集並養計算化學人員。
us_172	Deepcell	https://www.deepcell.com	AI 單細胞形態學	要挑出稀有細胞得先知道用哪個表面標記，染了色細胞往往也活不成	客戶是學術實驗室與藥廠研究部門。用途是不加螢光抗體，直接依細胞外形把稀有細胞挑出來，且挑出後細胞仍活著、可繼續培養或定序。過去得先知道該用哪個表面標記再染色，標記不明或染了就死的細胞只能放棄。
us_174	Deepgram	https://deepgram.com	語音識別 API	通話品質靠人工事後聽打抽檢，通用語音服務延遲與專名錯誤率又太高	買方是客服中心、會議軟體與語音代理的開發團隊。用途是把通話即時轉成文字，供督導在線上看逐字稿、或讓語音機器人在數百毫秒內聽懂並回話。過去靠人工事後聽打抽檢，或用通用雲端語音服務，延遲與專有名詞錯誤率難以接受。
us_175	DeepHealth	https://deephealth.com	RadNet 旗下影像 AI	一天數百張乳房攝影只能依到件順序逐張看，高風險的片子可能排在最後	使用者是影像中心與醫院的放射科醫師。乳房攝影先由模型標出可疑處並重排閱片順序，把明顯正常的片子往後放，醫師先看高風險件。產品既供母公司自家上百家診所使用，也對外賣給其他醫院。過去一天數百張片子只能依到件順序逐張看完。
us_176	DeepScribe	https://www.deepscribe.ai	病歷記錄 AI	醫師得邊問診邊打字，或晚上回家補打，送外包聽打要等到隔天	客戶是門診醫師，尤其腫瘤、泌尿、骨科等次專科。看診時錄下醫病對話，結束後自動生成該科格式的病歷草稿並寫回電子病歷，醫師只需校對簽署。過去醫師得邊問診邊打字，或晚上回家補打，或外包聽打隔天才拿到稿。
us_177	DeepSig Inc	https://www.deepsig.ai	AI 無線信號處理	干擾嚴重時收不下來的封包只能丟掉，頻譜裡誰在發話也靠分析師判讀	買方是電信設備商與軍方單位。一條線是把基站接收端的基頻處理換成神經網路，在干擾嚴重的環境下多解出原本會丟掉的封包；另一條是在邊境或戰場監看頻譜，從雜訊中認出是哪種發射器在發話。過去兩者都靠人工設計的演算法與分析師判讀。
us_178	DeepTempo	https://www.deeptempo.ai	網絡安全	為了偵測威脅得把日誌從自家環境複製一份送出去，再按量付授權費	客戶是已把日誌集中在 Snowflake 或微軟雲的資安團隊。偵測直接在資料倉儲內執行，日誌不必再複製一份送到外部 SIEM，結果對應到 MITRE ATT&CK 手法。過去為了偵測得把日誌搬出自家環境，再按量付授權費。
us_18	Agility Robotics	https://www.agilityrobotics.com	雙足人形物流機器人	把料箱從輸送帶搬上推車是整班站著彎腰的活，旺季常招不到臨時工	客戶是物流倉庫與第三方物流業者的營運端。Digit 做的是把料箱從輸送帶末端搬上推車、或回收空箱，這類整班站著彎腰、流動率最高的職務。按月租用而非買斷，旺季可增減台數。過去靠臨時工填補，旺季常招不到人。
us_181	Dexai Robotics	（無官網）	廚房機器人	舀配料組餐碗是備餐人員尖峰時段重複數百次的動作，手快也撐不住	洽談對象是連鎖速食與團膳廚房。機械手臂握的是廚房原本就有的杓子與容器，站在備餐線上照單舀配料、組出沙拉或餐碗，不必改動線或換餐具。過去這是備餐人員在尖峰時段重複數百次的動作。近年公開動態稀少，官網僅剩聯絡頁。
us_182	Dexterity Inc	https://www.dexterity.ai	物流機器人	把散箱堆進悶熱車廂由兩人徒手完成，一台車數十分鐘且最難留人	客戶是快遞與物流業者的場站。機器人做的是把散裝箱子一箱箱堆進貨櫃或貨車車廂，以及卸貨與堆棧板，這些正是夏天車廂內悶熱、最難留人的位置。過去由裝卸工兩人一組徒手完成，一台車得花上數十分鐘。
us_183	Diagnocat	https://diagnocat.com	牙科影像 AI	牙醫得自己在片子上逐顆看再口頭解釋，病人看不懂也就不同意療程	客戶是牙醫診所。上傳口內 X 光或錐狀束斷層後，自動標出齲齒、根尖病變與骨質狀況並產生圖文報告，醫師拿著跟病人解釋為什麼要做這項治療。過去得自己在片子上逐顆看，再口頭說明，病人看不懂也就不同意療程。
us_184	Dialpad	https://www.dialpad.com	AI 通話平台	主管要抽聽通話錄音才知道品質，錄音分析還得另外買再跟總機串接	客戶是把總機、會議與客服整套搬上雲端的中型企業。內建的語音功能讓主管不必再抽聽錄音：通話一結束就有摘要與待辦，業務通話中畫面會提示該怎麼回答，客服對話轉負面時即時示警督導。過去這些得另外買錄音分析系統再跟總機串接。
us_185	Diffbot	https://www.diffbot.com	網頁知識圖譜	要拿到某家公司的員工數與高管，得自己養爬蟲、為每個網站寫解析規則	買方是市場情報、招聘與銷售線索工具的開發團隊。用法是以 API 問「這家公司現在的員工數與高管是誰」，由它自行爬取並解析網頁版面回傳結構化答案。過去要嘛自己養爬蟲、為每個網站寫解析規則並隨改版修補，要嘛買人工整理的名錄。
us_186	Digital Diagnostics	https://www.digitaldiagnostics.com	自主 AI 診斷	糖尿病患得另約眼科、等判讀報告，很多人就此沒去，拖到視力受損	設備部署在基層診所、藥局與社區健康中心。糖尿病患回診時由一般人員拍眼底照，機器當場判定有無視網膜病變，陽性才轉診眼科，按設備與每次檢查收費。過去病患得另約眼科、等判讀報告，很多人就此沒去，拖到視力受損才發現。
us_187	Digital Global Systems Inc	https://www.digitalglobalsystems.com	頻譜分析	干擾從哪來、頻段被誰占用，得由工程師帶手持儀器到現場逐點量測	客戶是國防與公共安全單位，以及自建專網的企業。固定式與可攜式設備持續掃描周邊射頻，指出哪個頻段被誰占用、干擾從哪個方向來，供頻譜管理人員排除或作為舉證依據。過去得由工程師帶手持頻譜分析儀到現場逐點量測。
us_188	Diligent Robotics	https://www.diligentrobots.com	醫院服務機器人	領藥、送檢體與補耗材的跑腿佔掉護理師不少班時，或得另排傳送人員	客戶是醫院的護理部門。Moxi 跑的是護理師每班要走的那些路：到藥局領藥、送檢體到檢驗科、補充耗材，帶機械臂能自行按電梯、開門。按月租用而非買斷。過去這些跑腿佔掉護理師不少班時，或得另排傳送人員。
us_189	DOCOMO Innovations Inc	https://www.docomoinnovations.com	NTT Docomo 美國	日本總部隔著太平洋看不清矽谷新創，新創也摸不進日本電信市場	不對外銷售產品，服務對象是母公司的事業部門。實際產出是替 NTT Docomo 評估矽谷新創的技術、促成試點與投資，把可用的技術引回日本；另一面協助已合作的新創把產品帶進日本電信市場、對接當地規格與通路。
us_190	Dolby Lab Licensing Corp	https://www.dolby.com	音頻技術	本身不做產品，只持有專利與商標，電視、手機與串流平台想支援對應格式就得付權利金	這家法人本身不賣產品，只持有杜比的專利與商標並對外授權。付錢的是電視、手機、車用音響廠與串流平台：產品要打上 Dolby Atmos 或 Vision 標誌、要能解碼對應格式，就得取得授權、通過認證並按台數付權利金。
us_191	Doma	https://www.doma.com	產權保險 AI	每件房貸都要產權審查員到郡政府翻查數十年的產權鏈文件，動輒數天	現在的客戶是其他產權保險公司與房貸機構，不再自行經營通路。賣的是即時核保引擎：房貸案件送進來時自動比對地政登記與留置權紀錄，低風險件當下就出保單。過去每件都要產權審查員到郡政府翻查數十年的產權鏈文件，動輒數天。
us_192	Dorabot	（無官網）	藍胖子，物流機器人	尺寸混雜的包裹得由分揀線上兩班制的人力一件件抓起、讀單、分道	客戶是快遞與電商倉儲業者。機器人做的是從堆料區把尺寸混雜的包裹一件件抓起、讀面單並分到對應滑道或裝進航空貨櫃，FedEx 曾採用。過去這是分揀線上兩班制的人力工作。近年公開消息稀少，原網域已無法正常連線。
us_194	Dreamfold	https://www.dreamfold.ai	生成式 AI 初創	蛋白質藥過去靠動物免疫或噬菌體展示篩庫，從大量隨機序列裡碰運氣	沒有一般意義的客戶，產出是自家的候選藥物。用生成模型直接設計能貼合指定標靶的蛋白質結構，再到自建濕實驗室合成、驗證是否真的結合，主攻癌症與免疫疾病。過去這類蛋白質藥物靠動物免疫或噬菌體展示篩庫，從大量隨機序列裡碰運氣。
us_196	DRW	https://www.drw.com	自營交易公司	機構要成交，螢幕上得有人永遠掛著買賣兩邊的報價接住這些單子	沒有外部客戶，只用自有資金在交易所做市與套利。做的是同時在多個市場掛出固定收益、能源、農產品與數位資產的買賣報價，賺取價差並控管留在手上的部位風險。對下單的機構投資人而言，它就是螢幕上永遠掛著報價、讓單子成交的那一方。
us_198	Dyno Therapeutics	https://www.dynotx.com	AI 設計基因治療載體	載體只能從少數天然血清型裡挑現成的，打進血管後散得到處都是	客戶是開發基因治療的藥廠。賣的不是藥，是載體外殼的設計：以機器學習改寫 AAV 衣殼序列，讓靜脈注射後的載體更集中到眼睛、肌肉或腦，並避開人體既有抗體。藥廠取得授權後裝上自己的基因。過去只能從少數天然血清型裡挑現成的用。
us_199	Eagleview	https://www.eagleview.com	航拍影像分析	估屋頂材料或核定冰雹理賠，得派人架梯爬上屋頂拉尺量，一天跑不了幾戶	客戶是保險理賠人員、屋頂承包商與太陽能安裝商。買的是一份報告：從斜角航照算出某棟房子每一面屋頂的尺寸、坡度與材質，用來估材料量或核定理賠，冰雹災後也用來判斷損壞程度。過去得派人架梯爬上屋頂拉尺量，危險且一天跑不了幾戶。
us_202	Ekso Bionics	https://eksobionics.com	外骨骼	穿在身上替人承重的支架，復健科拿來帶病人練走，工廠拿來卸掉舉手過肩的負擔	兩種買家。復健醫院買下肢步態機，讓中風或脊髓損傷病人由機器帶動雙腿重新練走，一名治療師顧一位病人即可；過去得兩三人扶著在跑步機上撐住體重。工廠與營造商買上肢背心，替長時間舉手過肩作業的工人卸掉手臂重量，減少肩頸職業傷害。
us_203	Elbit Systems of America	https://www.26defense.com	以色列埃爾比特美國分部	美軍採購要求美製與可追溯供應鏈，以色列母公司的裝備無法直接投標	客戶是美軍各軍種與國土安全單位。在美國生產夜視鏡、頭盔顯示器、火砲與戰車射控電子、無人機酬載等，因為美軍採購要求美製與可追溯供應鏈，以色列母公司產品無法直接投標。近期改以 Twenty-Six Defense 品牌經營。
us_204	Elemental Cognition	（無官網）	神經符號推理 AI	規則複雜、答錯要負責的流程，過去靠人臨場翻規章手冊，模型憑猜的答案不能用	用在規則複雜、答錯要負責的企業流程。做法是把政策與規則寫成形式化描述交給求解引擎，語言模型只負責讀懂問題與解釋結果，不直接猜答案。早期應用是替航空公司回答改票：這張票能改到哪班、要補多少差額。過去靠客服翻票價規則手冊。
us_206	Elicit	https://elicit.com	AI 科研文獻助手	系統性回顧靠兩名助理逐篇讀摘要、手動填表，一輪要花上數週	使用者是要做系統性文獻回顧的研究者，包括藥廠與學術團隊。輸入一個問題後自動篩選數千篇論文，抽出每篇的樣本數、介入方式與結果，排成一張可橫向比對的表。過去這是兩名研究助理照納入排除條件逐篇讀摘要、手動填表的數週工作。
us_207	Ellipsis Health	https://www.ellipsishealth.com	語音心理健康評估	篩檢問卷與術後追蹤電話由護理人員一通通撥，名單常常打不完	客戶是保險方與醫療體系。Sage 是會打電話的語音助理，代替衛教人員撥那些量大而制式的來電：確認病人是否符合照護計畫、跑憂鬱焦慮篩檢問卷、術後追蹤有無異狀，結果回寫給個管師接手。過去這些由護理人員一通通撥，常打不完。
us_208	ELSA Corp	https://elsaspeak.com	英語發音 AI	想練發音得找一對一老師，自己聽錄音多半聽不出到底差在哪	使用者是越南、日本、印度等地準備多益雅思或求職面試的學生與上班族。App 讓人跟著唸句子，指出是哪一個音發錯、重音擺錯位置，而不是只給總分。另有企業與學校版本。過去要練發音得找一對一老師，自己聽錄音多半聽不出差在哪。
us_209	Elucidata	https://www.elucidata.io	生物數據平台	每要用一批外部生物資料，就得有人花數週寫腳本清理，且各人清法不同	客戶是藥廠與生技公司的研發團隊。把散在公開資料庫與自家實驗的基因表現、蛋白質體資料，統一欄位名稱、樣本註記與格式，讓研究員直接查詢比對。過去每要用一批外部資料，生物資訊人員就得花數週寫腳本清理，且各人清法不同難以重用。
us_210	Embodied	（無官網）	陪伴機器人	自閉症孩子的輪流說話與情緒練習，只能靠每週一次療程加家長陪練	買家是家長，尤其自閉症或社交焦慮兒童的家庭。Moxie 放在桌上，每天和孩子做一段對話練習，練輪流說話、辨認情緒。過去這類練習靠治療師每週一次療程加家長陪練。後因募資失敗停止營運，雲端一度中斷，由外部買家接手維護。
us_211	EMOTIV	https://www.emotiv.com	腦電設備	一次腦電實驗要排實驗室、逐顆黏貼電極再清洗，受試者也不能走動	客戶是學術研究者、神經行銷公司與腦機介面開發者。乾電極耳機讓腦電圖不必進實驗室、不必塗導電膏，受試者能戴著在貨架前走動或邊工作邊記錄，資料經 Cortex API 取用分析。過去一次實驗要排實驗室、逐一黏貼電極並清洗。
us_212	EnsoData	https://www.ensodata.com	睡眠診斷 AI	整夜紀錄得由技師以三十秒為一段逐段標記，一份數小時，報告因此塞車	客戶是睡眠中心與醫院的睡眠技師。用途是把整夜多項生理檢查的腦波、呼吸與血氧訊號自動判讀成睡眠分期與呼吸中止事件，技師只需覆核；另延伸到家用檢測。過去一夜紀錄得由技師以三十秒為一段逐段標記，一份數小時，是報告塞車的主因。
us_214	Entrust	https://www.entrust.com	身份認證與安全	橫跨實體與數位：分行櫃檯即時發卡的機具、簽發員工與設備憑證的系統、開戶核驗	客戶是銀行與政府發卡單位，以及企業管身分與憑證的人。產品橫跨實體與數位：分行櫃檯即時壓印晶片卡的機具、簽發員工與設備憑證的系統、開戶時比對證件與人臉的服務。2024 年因信任問題，主要瀏覽器停止採信其新簽發的網站憑證。
us_215	Enveda	https://www.enveda.com	天然產物 AI 藥物發現	天然物要靠化學家逐一分離純化、解出結構，一個分子就要花上數月	沒有外部客戶，產出是自家的候選藥物。到各地採集植物樣本，用質譜測出其中數千種代謝物訊號，再以機器學習推斷這些未知分子是什麼、哪些有活性，挑出來自行推進臨床。過去天然物研究得靠化學家逐一分離純化、解結構，一個分子要數月。
us_216	Epsilon Systems Solutions Inc	https://www.epsilonsystems.com	國防工程服務	軍艦與潛艦靠進塢拆換管路、修補艙間才能延壽，海軍自己接不下這些工程	客戶是美國海軍。做的是艦艇與潛艦進塢後的維修延壽工程：拆換管路、修補艙間結構、翻修系統，另提供 C5ISR 技術支援、人員訓練與環境合規作業，透過 SeaPort-NxG 等聯邦契約載具接案，並在各母港附近設廠就近進場。
us_217	Equilibrium Energy	https://www.equilibriumenergy.com	儲能與電力交易	自己開發並操作電池案場，低價時充、尖峰時放，也把內部的價格與壅塞分析賣給同業	做兩件事。一是開發與運營電池儲能案場，在批發市場低價時充電、尖峰時放電，兼做輔助服務。二是把內部用的分析工具賣給其他交易員與儲能業者：整合各節點價格、輸電壅塞與需求預測，供人決定何時充放。以德州 ERCOT 等市場為主。
us_218	Eudia	https://www.eudia.com	法律 AI	對方改回的合約要逐條比對底線，併購查核還得翻上千份合約找條款	客戶是大型企業的法務與採購部門。針對法務最耗時而重複的那段：對方寄回的合約改稿要逐條比對自家底線、供應商合規問卷要回、併購查核要翻上千份合約找變更控制條款。把公司既有的審閱規則編碼成代理，接上既有系統。使用者包括嘉吉。
us_22	Aigen	https://www.aigen.io	太陽能除草機器人	抗藥性雜草與有機田不能噴藥，只能請鋤草工班進場，整季最大一筆人工	客戶是大型蔬菜與棉花農場。機器在行間自主來回，用機械刀片鏟除雜草，靠車頂太陽能供電，不燒柴油也不噴藥，解決抗藥性雜草與有機田的除草成本。過去靠人工鋤草工班或整片噴藥。近年把累積的田間資料延伸成戶外機器人的世界模型平台。
us_220	EvenUp	https://www.evenuplaw.com	人身傷害法律 AI	車禍案件動輒數百頁病歷，助理逐頁翻成摘要再憑經驗開價，一件數十小時	客戶是人身傷害律師事務所。車禍案件的醫療紀錄動輒數百頁，由它讀完整理成時間軸、對應到各項損害並估出合理求償金額，再生成寄給保險公司的求償信。過去這是律師助理逐頁翻病歷、抄成摘要再憑經驗開價，一件要數十小時。
us_221	EvolutionaryScale	https://www.evolutionaryscale.ai	蛋白質語言模型	要一個耐高溫又帶指定活性中心的蛋白質，只能從天然序列慢慢改著試	使用者是蛋白質工程與藥物設計的研究團隊。模型吃序列、結構與功能三種資訊，可以指定「要有這個活性中心、要在高溫下穩定」再生成從未存在過的蛋白質。最小規格以 MIT 授權開源，其餘走付費 API。現已併入 Biohub。
us_223	EXL Service Holdings Inc	https://www.exlservice.com	數據分析服務	理賠審核、帳務調節與病歷編碼是動輒數百人的後台，各地流程還各做各的	客戶是保險公司、銀行與醫療給付方。把整段作業接過去、由印度與菲律賓據點執行：理賠件審核、帳務調節、病歷編碼與催收，近年再往上接資料治理與 AI 導入顧問。過去這些是客戶自己養的後台部門，動輒數百人，各地流程還各做各的。
us_224	Expedition Technology	https://expedition-technology.com	國防信號處理 AI	截獲的是哪種發射器、空拍影像裡有沒有目標，過去都靠分析員逐張判讀	客戶是美國國防與情報機構。做的是把深度學習用在雷達、通訊訊號與衛星影像的判讀：從一段截獲訊號認出是哪種發射器、從空拍影像找出特定目標。多以研究合約形式交付，部分成果產品化為可交付系統，另對外販售可供訓練模型的標註資料集。
us_226	EY-Parthenon	（無官網）	安永戰略諮詢	出價前得知道這個市場還能成長幾年、標的的客戶與定價撐不撐得住	客戶是要買公司或要動大手術的企業與私募基金。做的是交易前的商業盡職調查——這個市場還能成長幾年、標的的客戶留存與定價撐不撐得住，用來決定出價與貸款條件；以及交易後的營運策略與轉型。無獨立網域，人員與品牌隨各國會員所運作。
us_227	FANUC America	https://www.fanucamerica.com	發那科美國，工業機器人	汽車、電子與食品廠的機械手臂與數控裝置，多經系統整合商整線出貨，零件長年供應	客戶是汽車、電子與食品廠，實務上多透過系統整合商出貨：整合商買機器人再設計夾具與程式，整線交給工廠。產品除搬運焊接的機械手臂外，還有 CNC 控制器與自家加工機。賣點是零件長年供應與終身維修，因為產線停一分鐘都是錢。
us_228	FarmWise (acquired by Taylor Farms)	（無官網）	除草機器人	生菜田逐株拔草原本靠短期工蹲在田裡，工人卻越來越請不到	客戶是加州的蔬菜農場，處理生菜等行栽作物的除草。原本靠短期工人蹲在田裡逐株拔草，越來越難請到人。機具由曳引機拖行，以相機分辨作物與雜草，再用刀片在苗株間隙鏟除。技術已併入生鮮加工商 Taylor Farms。
us_231	FICO	https://www.fico.com	信用評分與決策分析	核卡核貸要判斷申請人會不會違約，原本各分行信貸員各憑一套標準	買方是銀行、車貸與信用卡公司的授信部門。核卡核貸要判斷申請人會不會違約，原本由分行信貸員看存摺與職業各憑一套標準。評分把徵信報告的還款紀錄與負債比壓成一個三位數，貸方直接設門檻。另一條線讓風控人員不寫程式就改規則。
us_232	FieldAI	https://www.fieldai.com	野外機器人基礎模型	工地礦場沒有現成地圖、地貌天天被挖動，機器人一進去就不知道怎麼走	客戶是建築工地、礦場與能源設施的營運方。這些現場沒有現成地圖、衛星訊號常收不到、地貌天天被挖動，原本得先派人扛儀器走一趟建模。軟體讓機器人邊走邊估腳下風險自行選路，同一套可換裝在四足、輪式或人形機體上。
us_233	Figure	https://www.figure.ai	通用人形機器人	產線上整班搬零件的重複工只能靠人，專用設備又因常改款而不划算	合作對象是汽車與物流廠的產線。試點工作是把零件從料架搬上輸送帶這類要站整班的重複搬運，原本由作業員做，專用設備又因產線常改款而不划算。機器人以攝影機輸入、單一模型輸出雙手動作，換工序靠人示範而非重寫程式。
us_236	Fireworks AI	https://fireworks.ai	推理即服務	想用開源模型得自己租卡裝框架，流量一波動不是塞車就是空燒	用的人是想把開源模型放進自家產品的工程團隊。原本得自己租 GPU、裝推理框架、處理排隊與顯存配置，換個模型又重來，流量忽高忽低時不是塞車就是空燒。改成按用量付費，也能把自己微調的權重掛上去，用於聊天與程式輔助的後端。
us_239	Flagship Pioneering	https://www.flagshippioneering.com	生物科技孵化器	先由內部提出科學假設並花數年實驗驗證，撐過去才成立公司、配資金與執行長	不投現成團隊，而是自己先提出科學假設，內部小組花兩三年做實驗把它證偽，撐過去才立案成公司、配執行長與資金。產出是一家家新藥與農業生技公司，最終買單的是藥廠與病人端；資金來自機構投資人，靠持股與管理費回收。
us_24	Aimesoft	https://www.aimesoft.com	多模態 AI	醫院飯店想要能聽能看的現場系統，得分頭找語音、翻譯、影像廠商	客戶集中在醫院、飯店與運輸業者。做的是把語音、文字與影像接成一套現場系統，例如櫃台的多語問答機、車站旅客資訊裝置、病歷與影像的判讀輔助。原本這類單位得分別找語音辨識、翻譯與影像廠商各串一段。交付方式是現成模組加客製導入。
us_240	Flexiv Robotics	https://www.flexiv.com	力控自適應機器人	打磨曲面、插軟排線靠的是手感，照固定軌跡走的機械臂做不來	客戶是電子組裝與代工廠的製程工程師。典型工序是打磨曲面或把軟排線插進插槽：位置每次差一點、力道大了壓壞、小了插不進，原本只能靠老師傅手感，一般機械臂照固定軌跡走就會失敗。手臂邊做邊量受力回饋修正，教學時用手帶動示範。
us_241	Flock	https://www.flocksafety.com	車牌識別攝像頭	車被偷了要挨家調監視器、派人盯畫面找車，出了轄區線索就斷	買方是地方警局、社區管委會與商場保全。用途是車輛失竊或搶案後回查：原本得挨家調監視器、派人盯畫面找車，跨出轄區就斷線。攝影機記下每輛經過車的車牌與車身特徵，警員輸入車牌或「白色皮卡加車頂架」就能查出現過的時間地點。
us_242	FMR LLC	https://www.fidelity.com	富達投資	同時服務散戶與企業的資產管理商，經手退休帳戶、基金申購與股票下單	兩端客戶：一般民眾在這裡開退休帳戶、買基金與下單股票；企業把員工的退休金計畫整包委託它管理記帳。原本上班族的退休金由雇主找保險公司代管，個人買基金得透過營業員並付佣金。收入來自管理費與帳戶服務費。
us_243	Forterra	https://www.forterra.com	軍用自主車輛（原 RRAI）	補給車隊過危險路段，每台車都得配駕駛，領頭車壓到地雷就是人命	客戶是陸軍與國防部的地面載具專案，也供貨給商用卡車廠。要解決的是補給車隊駛過危險路段：原本每台車都得配駕駛，領頭車壓到地雷就是人命。套件加裝在既有卡車上，前車帶頭、後面數台自動跟隨，訊號被干擾時仍能走完預定路線。
us_245	Fractal	https://fractal.ai	AI 分析服務	該調哪支產品的價、庫存鋪到哪個倉，企業只能用試算表硬做	客戶是消費品、零售、金融與醫療的大企業，對口是行銷、供應鏈或風控主管。典型案子像是某支洗髮精在哪些通路該調價、多少庫存鋪到哪個倉、哪些客戶快流失。原本由企業內部團隊用試算表硬做，或找顧問交一份報告。它派駐團隊長期承包。
us_249	Galois Inc	https://www.galois.com	形式化驗證與安全	加密實作在特定輸入下洩金鑰這種錯，測試測不出來，只能人工審查碰運氣	客戶是國防部、NASA 的研究專案與做密碼、航電的廠商。處理的是測試測不出來的錯誤：加密實作在特定輸入下洩漏金鑰、飛控程式在極端狀況失效。原本靠人工審查加大量測試案例碰運氣。改以數學證明程式在所有輸入下都符合規格。
us_251	Gametime	https://gametime.co	票務平台	臨時想看球賽卻得提早幾天在電腦前挑位，沒賣掉的票就爛在賣家手上	用的人是臨時起意想去看球賽或演唱會的觀眾。原本得提早幾天在電腦前挑座位，臨開演沒賣掉的票就爛在轉售賣家手上。App 只給幾個價位與區域選項，站在場館外也能買，開演後九十分鐘內仍可下單，票在手機出示。每筆交易抽成。
us_253	Gatik	https://www.gatik.ai	中短途自動駕駛貨運	暗倉到門市每天來回數趟的短程補貨，班次零碎又難請到司機	客戶是連鎖零售與雜貨商的物流部門。跑的是暗倉到門市這段每天來回數趟的短程補貨，原本要排班司機開廂型車，班次零碎又難請人。車輛只走事先勘測過的同一條路線，路況單純，因此比載客自駕更早移除隨車安全員。以每趟運送計費。
us_255	GEICO	https://www.geico.com	伯克希爾旗下車險	買車險要找當地經紀，每張保單被抽佣，改個保額還得再跑一趟	客戶是自己上網或打電話投保的一般車主。原本買車險要找當地保險經紀，經紀每張保單抽佣、改保額還得再跑一趟。它跳過經紀直接賣，報價、批改與理賠都在網站和 App 走完，出險後由車主自拍車損照片線上估價。
us_257	Geminus	https://www.geminus.ai	工業流程 AI	同一台輪機負載天候一變最省燃料的設定就不同，算準要跑數小時模擬	客戶是發電廠、核電與資料中心的運轉工程師。同一台燃氣輪機或冷卻系統，負載和天候一變，最省燃料的設定就不同；原本照手冊的固定參數走，要算準得跑數小時的物理模擬。它用模擬結果訓練模型，讓現場幾秒內得出該怎麼調。
