us_210	Embodied	陪伴機器人	買家是家長，尤其自閉症或社交焦慮兒童的家庭。Moxie 放在桌上，每天和孩子做一段對話練習，練輪流說話、辨認情緒。過去這類練習靠治療師每週一次療程加家長陪練。後因募資失敗停止營運，雲端一度中斷，由外部買家接手維護。
us_211	EMOTIV	腦電設備	客戶是學術研究者、神經行銷公司與腦機介面開發者。乾電極耳機讓腦電圖不必進實驗室、不必塗導電膏，受試者能戴著在貨架前走動或邊工作邊記錄，資料經 Cortex API 取用分析。過去一次實驗要排實驗室、逐一黏貼電極並清洗。
us_212	EnsoData	睡眠診斷 AI	客戶是睡眠中心與醫院的睡眠技師。用途是把整夜多項生理檢查的腦波、呼吸與血氧訊號自動判讀成睡眠分期與呼吸中止事件，技師只需覆核；另延伸到家用檢測。過去一夜紀錄得由技師以三十秒為一段逐段標記，一份數小時，是報告塞車的主因。
us_214	Entrust	身份認證與安全	客戶是銀行與政府發卡單位，以及企業管身分與憑證的人。產品橫跨實體與數位：分行櫃檯即時壓印晶片卡的機具、簽發員工與設備憑證的系統、開戶時比對證件與人臉的服務。2024 年因信任問題，主要瀏覽器停止採信其新簽發的網站憑證。
us_215	Enveda	天然產物 AI 藥物發現	沒有外部客戶，產出是自家的候選藥物。到各地採集植物樣本，用質譜測出其中數千種代謝物訊號，再以機器學習推斷這些未知分子是什麼、哪些有活性，挑出來自行推進臨床。過去天然物研究得靠化學家逐一分離純化、解結構，一個分子要數月。
us_216	Epsilon Systems Solutions Inc	國防工程服務	客戶是美國海軍。做的是艦艇與潛艦進塢後的維修延壽工程：拆換管路、修補艙間結構、翻修系統，另提供 C5ISR 技術支援、人員訓練與環境合規作業，透過 SeaPort-NxG 等聯邦契約載具接案，並在各母港附近設廠就近進場。
us_217	Equilibrium Energy	儲能與電力交易	做兩件事。一是開發與運營電池儲能案場，在批發市場低價時充電、尖峰時放電，兼做輔助服務。二是把內部用的分析工具賣給其他交易員與儲能業者：整合各節點價格、輸電壅塞與需求預測，供人決定何時充放。以德州 ERCOT 等市場為主。
us_218	Eudia	法律 AI	客戶是大型企業的法務與採購部門。針對法務最耗時而重複的那段：對方寄回的合約改稿要逐條比對自家底線、供應商合規問卷要回、併購查核要翻上千份合約找變更控制條款。把公司既有的審閱規則編碼成代理，接上既有系統。使用者包括嘉吉。
us_22	Aigen	太陽能除草機器人	客戶是大型蔬菜與棉花農場。機器在行間自主來回，用機械刀片鏟除雜草，靠車頂太陽能供電，不燒柴油也不噴藥，解決抗藥性雜草與有機田的除草成本。過去靠人工鋤草工班或整片噴藥。近年把累積的田間資料延伸成戶外機器人的世界模型平台。
us_220	EvenUp	人身傷害法律 AI	客戶是人身傷害律師事務所。車禍案件的醫療紀錄動輒數百頁，由它讀完整理成時間軸、對應到各項損害並估出合理求償金額，再生成寄給保險公司的求償信。過去這是律師助理逐頁翻病歷、抄成摘要再憑經驗開價，一件要數十小時。
us_221	EvolutionaryScale	蛋白質語言模型	使用者是蛋白質工程與藥物設計的研究團隊。模型吃序列、結構與功能三種資訊，可以指定「要有這個活性中心、要在高溫下穩定」再生成從未存在過的蛋白質。最小規格以 MIT 授權開源，其餘走付費 API。現已併入 Biohub。
us_223	EXL Service Holdings Inc	數據分析服務	客戶是保險公司、銀行與醫療給付方。把整段作業接過去、由印度與菲律賓據點執行：理賠件審核、帳務調節、病歷編碼與催收，近年再往上接資料治理與 AI 導入顧問。過去這些是客戶自己養的後台部門，動輒數百人，各地流程還各做各的。
us_224	Expedition Technology	國防信號處理 AI	客戶是美國國防與情報機構。做的是把深度學習用在雷達、通訊訊號與衛星影像的判讀：從一段截獲訊號認出是哪種發射器、從空拍影像找出特定目標。多以研究合約形式交付，部分成果產品化為可交付系統，另對外販售可供訓練模型的標註資料集。
us_226	EY-Parthenon	安永戰略諮詢	客戶是要買公司或要動大手術的企業與私募基金。做的是交易前的商業盡職調查——這個市場還能成長幾年、標的的客戶留存與定價撐不撐得住，用來決定出價與貸款條件；以及交易後的營運策略與轉型。無獨立網域，人員與品牌隨各國會員所運作。
us_227	FANUC America	發那科美國，工業機器人	客戶是汽車、電子與食品廠，實務上多透過系統整合商出貨：整合商買機器人再設計夾具與程式，整線交給工廠。產品除搬運焊接的機械手臂外，還有 CNC 控制器與自家加工機。賣點是零件長年供應與終身維修，因為產線停一分鐘都是錢。
us_228	FarmWise (acquired by Taylor Farms)	除草機器人	客戶是加州的蔬菜農場，處理生菜等行栽作物的除草。原本靠短期工人蹲在田裡逐株拔草，越來越難請到人。機具由曳引機拖行，以相機分辨作物與雜草，再用刀片在苗株間隙鏟除。技術已併入生鮮加工商 Taylor Farms。
us_231	FICO	信用評分與決策分析	買方是銀行、車貸與信用卡公司的授信部門。核卡核貸要判斷申請人會不會違約，原本由分行信貸員看存摺與職業各憑一套標準。評分把徵信報告的還款紀錄與負債比壓成一個三位數，貸方直接設門檻。另一條線讓風控人員不寫程式就改規則。
us_232	FieldAI	野外機器人基礎模型	客戶是建築工地、礦場與能源設施的營運方。這些現場沒有現成地圖、衛星訊號常收不到、地貌天天被挖動，原本得先派人扛儀器走一趟建模。軟體讓機器人邊走邊估腳下風險自行選路，同一套可換裝在四足、輪式或人形機體上。
us_233	Figure	通用人形機器人	合作對象是汽車與物流廠的產線。試點工作是把零件從料架搬上輸送帶這類要站整班的重複搬運，原本由作業員做，專用設備又因產線常改款而不划算。機器人以攝影機輸入、單一模型輸出雙手動作，換工序靠人示範而非重寫程式。
us_236	Fireworks AI	推理即服務	用的人是想把開源模型放進自家產品的工程團隊。原本得自己租 GPU、裝推理框架、處理排隊與顯存配置，換個模型又重來，流量忽高忽低時不是塞車就是空燒。改成按用量付費，也能把自己微調的權重掛上去，用於聊天與程式輔助的後端。
us_239	Flagship Pioneering	生物科技孵化器	不投現成團隊，而是自己先提出科學假設，內部小組花兩三年做實驗把它證偽，撐過去才立案成公司、配執行長與資金。產出是一家家新藥與農業生技公司，最終買單的是藥廠與病人端；資金來自機構投資人，靠持股與管理費回收。
us_24	Aimesoft	多模態 AI	客戶集中在醫院、飯店與運輸業者。做的是把語音、文字與影像接成一套現場系統，例如櫃台的多語問答機、車站旅客資訊裝置、病歷與影像的判讀輔助。原本這類單位得分別找語音辨識、翻譯與影像廠商各串一段。交付方式是現成模組加客製導入。
us_240	Flexiv Robotics	力控自適應機器人	客戶是電子組裝與代工廠的製程工程師。典型工序是打磨曲面或把軟排線插進插槽：位置每次差一點、力道大了壓壞、小了插不進，原本只能靠老師傅手感，一般機械臂照固定軌跡走就會失敗。手臂邊做邊量受力回饋修正，教學時用手帶動示範。
us_241	Flock	車牌識別攝像頭	買方是地方警局、社區管委會與商場保全。用途是車輛失竊或搶案後回查：原本得挨家調監視器、派人盯畫面找車，跨出轄區就斷線。攝影機記下每輛經過車的車牌與車身特徵，警員輸入車牌或「白色皮卡加車頂架」就能查出現過的時間地點。
us_242	FMR LLC	富達投資	兩端客戶：一般民眾在這裡開退休帳戶、買基金與下單股票；企業把員工的退休金計畫整包委託它管理記帳。原本上班族的退休金由雇主找保險公司代管，個人買基金得透過營業員並付佣金。收入來自管理費與帳戶服務費。
us_243	Forterra	軍用自主車輛（原 RRAI）	客戶是陸軍與國防部的地面載具專案，也供貨給商用卡車廠。要解決的是補給車隊駛過危險路段：原本每台車都得配駕駛，領頭車壓到地雷就是人命。套件加裝在既有卡車上，前車帶頭、後面數台自動跟隨，訊號被干擾時仍能走完預定路線。
us_245	Fractal	AI 分析服務	客戶是消費品、零售、金融與醫療的大企業，對口是行銷、供應鏈或風控主管。典型案子像是某支洗髮精在哪些通路該調價、多少庫存鋪到哪個倉、哪些客戶快流失。原本由企業內部團隊用試算表硬做，或找顧問交一份報告。它派駐團隊長期承包。
us_249	Galois Inc	形式化驗證與安全	客戶是國防部、NASA 的研究專案與做密碼、航電的廠商。處理的是測試測不出來的錯誤：加密實作在特定輸入下洩漏金鑰、飛控程式在極端狀況失效。原本靠人工審查加大量測試案例碰運氣。改以數學證明程式在所有輸入下都符合規格。
us_251	Gametime	票務平台	用的人是臨時起意想去看球賽或演唱會的觀眾。原本得提早幾天在電腦前挑座位，臨開演沒賣掉的票就爛在轉售賣家手上。App 只給幾個價位與區域選項，站在場館外也能買，開演後九十分鐘內仍可下單，票在手機出示。每筆交易抽成。
us_253	Gatik	中短途自動駕駛貨運	客戶是連鎖零售與雜貨商的物流部門。跑的是暗倉到門市這段每天來回數趟的短程補貨，原本要排班司機開廂型車，班次零碎又難請人。車輛只走事先勘測過的同一條路線，路況單純，因此比載客自駕更早移除隨車安全員。以每趟運送計費。
us_255	GEICO	伯克希爾旗下車險	客戶是自己上網或打電話投保的一般車主。原本買車險要找當地保險經紀，經紀每張保單抽佣、改保額還得再跑一趟。它跳過經紀直接賣，報價、批改與理賠都在網站和 App 走完，出險後由車主自拍車損照片線上估價。
us_257	Geminus	工業流程 AI	客戶是發電廠、核電與資料中心的運轉工程師。同一台燃氣輪機或冷卻系統，負載和天候一變，最省燃料的設定就不同；原本照手冊的固定參數走，要算準得跑數小時的物理模擬。它用模擬結果訓練模型，讓現場幾秒內得出該怎麼調。
us_258	General Atomics	國防與能源，無人機	買方是美國空軍與盟國軍方，也有邊境與海事巡邏單位。無人機的用途是在目標上空連續盤旋十幾個小時盯著看，原本得派有人偵察機輪班，飛行員撐不了那麼久。操作員坐地面站輪班遙控。另一塊是核融合裝置與電磁彈射器。
us_259	General Dynamics Mission Systems	通用動力任務系統	客戶幾乎只有美軍各軍種與盟邦採購案。做的是戰車、軍艦、潛艦上那層「誰看到什麼、誰下令」的設備：軍用電台、加密通訊模組、聲納訊號處理、指揮所的態勢畫面。原本各單位各用不同制式與頻率，臨陣互通不了。產品多綁特定平台。
us_260	General Electric	工業巨頭（航空）	客戶是航空公司的機務與維修部門。發動機賣出後靠售後維修賺錢，原本是零件壞了才拆修，一架飛機停場一天損失數十萬美元。現在把每趟飛行的溫度與振動資料傳回分析，提早判斷哪具該進廠；內視鏡拍的葉片影像也先由模型挑出裂紋。
us_261	Generate:Biomedicines	生成式蛋白藥物	用途是替自家管線與合作藥廠找抗體與蛋白藥。原本得靠動物免疫，或從幾十億條序列的噬菌體庫裡一輪篩數月，選到的分子還常折不好、難以量產。改成下條件直接生成序列與結構，指定要黏哪個靶點、要能穩定表現，再送實驗室驗證折疊與活性。
us_262	Genesis Molecular AI	分子 AI 藥物發現	客戶是吉利德、Incyte 這類藥廠的研發部門。小分子藥的設計原本是化學家一輪合成數十個類似物、等數週拿到數據再憑經驗決定下一輪往哪改。平台先算出候選分子對靶點的結合力與選擇性，只把勝算高的送合成，壓低每輪數量。
us_264	Ghost Autonomy	自動駕駛（已關閉）	原本要賣給車廠的是裝進量產車的高速公路自駕軟體：只用攝影機、跑在車上既有算力，讓車廠不必自建團隊也能推出長途放手駕駛。後期改試用多模態大模型解讀罕見路況。產品未進量產，公司已停止營運、資產清算。
us_265	Ghost Robotics	軍用四足機器人	客戶是空軍基地與邊境的保全單位。任務是夜裡沿機場圍界繞一圈看有沒有人翻越，原本由憲兵開車或徒步巡邏，人力吃重、夜間視線又差。四足機體能跨碎石、上樓梯，背上掛熱像與偵測器沿固定路線走完並回傳影像，訊號中斷時仍能完成巡邏。
us_266	Giant.AI	通用機器人（已關閉）	
us_267	Ginkgo Bioworks Inc	合成生物學平台	客戶是藥廠、農化與食品公司的研發部門。要做的是把不同基因組合塞進菌株、比對哪種產量最高這類要跑上千次的重複實驗，原本靠研究生輪班手工移液，一組條件試上數週還常出錯。它接下這段代跑，也把實驗機台與軟體賣給想自建的客戶。
us_268	GITAI	太空機器人	客戶是太空站營運方與衛星業者，另接美國政府與國防訂單。要代掉的是太空人出艙作業：換一塊太陽能板或接一條線，得兩人穿著裝備在艙外忙數小時。機械手臂與小型作業機體在軌道上做組裝、鎖接與檢查，由地面遙控或自行執行。
us_271	Grammarly	寫作助手	使用者是天天要寫英文郵件、報告的上班族與學生，企業則整批採購給員工。原本寫完只能靠文書軟體的拼字檢查，或拉同事幫看語氣會不會太衝。它掛在瀏覽器與各種輸入框上，邊打字邊改文法、調語氣、重寫句子，企業版另可統一用詞規範。
us_273	Gray Swan	AI 安全與紅隊	客戶是模型開發商與導入 AI 的企業安全團隊。他們要回答「我的客服機器人會不會被誘導罵人或說出內部資料」，原本靠內部工程師憑想像列幾十條問題手動試。它辦公開攻擊競賽讓上萬人輪番誘騙模型，再把成功手法做成測試集與防護模組。
us_274	GreenSight	無人機遙感	客戶是高爾夫球場的場務主管。原本場務每天開車繞十八洞，憑草色判斷哪裡缺水或長病，看得出來時常已整片枯黃。無人機每天清晨自動起飛拍完全場，以多光譜影像標出濕度偏低與病斑初期的區塊，主管照圖調灑水與施藥。
us_275	GreyOrange	倉儲機器人與調度軟件	客戶是零售與物流業者的倉庫營運主管。要解決的是出貨尖峰時該先揀哪張單、哪台機器人去搬哪排貨架，原本由組長拿單子分派、揀貨員推車走遍倉庫找貨，尖峰一來就塞在走道上。軟體即時重排優先序並指揮貨架送到揀貨站。
us_276	Gridmatic	電力市場 AI 交易	它自己就是交易的一方，在電力批發市場上自動報價。原本這種買賣由交易員看天氣預報與負載曲線，憑經驗在每天的競價窗口手動下單。模型先估隔日各時段電價與風光出力再自動投標，另持有儲能案場低價充電，也直接賣電給商業用戶。
us_277	Gridspace	語音分析	客戶是銀行、保險與醫療機構的客服中心主管。一邊是讓機器接起查餘額、約時間、收款這類重複來電，原本要話務員一通通接；另一邊是把每天數萬通錄音轉逐字稿自動檢查，原本品管只能抽聽百分之一，漏掉沒念合規告知或客訴升溫的那幾通。
us_278	Groundlight AI	視覺問答式監測	使用者是工廠與零售的工程師，不必懂訓練模型。原本想監看「這道門關了沒」「貨架空了沒」，得自己拍幾千張照片標註、訓練分類器，改個條件又重來。這裡只要對著攝影機寫一句是非題，模型先答，信心不足時轉真人回覆，答案再拿回去訓練。
us_28	AKASA	醫院收入週期 AI	客戶是醫院的收入循環部門。那裡的人整天在做的是：登入各家保險公司網站逐筆查給付過了沒、被退件就翻病歷找漏掉的診斷碼補件，原本靠約聘編碼員或外包人力一件件處理。系統用醫院自己的病歷與帳務資料訓練後代跑這些流程。
us_282	H2O.ai	開源機器學習平台	使用者是銀行、保險與電信的資料科學團隊。原本要建一個信用評分或流失預測模型，得自己挑演算法、湊特徵，耗上數週，交到稽核手上還說不清憑什麼這樣判。開源套件讓他們在既有環境裡跑分散式訓練，企業版自動試多種模型並產出說明文件。
us_283	Halodi Robotics	人形機器人（現 1X）	早期客戶是保全業者：輪式上半身機體在辦公大樓與廠區夜間巡邏、刷卡開門，原本由警衛走一圈。現在主推雙足家用機器人，鎖定收衣服、收拾桌面這類家務，以預繳訂金的方式預售給家庭，自主能力不足時由遠端人員接手操作。
us_284	Harvest CROO Robotics	草莓採摘機器人	客戶是佛州的草莓農場主。採收季原本要雇數百名工人彎腰在畦間逐顆翻葉找熟果，一天採不完隔天就爛在田裡，人手一年比一年難找。機具跨畦行進，十六組採摘頭各自用相機翻葉判斷果實熟度與品相再摘下裝盒。不賣機器，按代採收的產量收費。
us_285	Hayden AI	公交車道執法視覺 AI	客戶是各地交通局與公車業者。要抓的是占用公車專用道和停靠區的違停車輛：原本得派稽查員騎車跟拍或靠警察攔停，抓到的只是極少數，公車照樣卡在後面誤點。裝在公車上的裝置行駛中比對車道位置與車牌，只把足以開罰的片段送人員覆核。
us_287	Helm.ai	無監督學習自動駕駛軟件	客戶是車廠與一級供應商的自駕開發部門。這些團隊原本得把幾百萬小時路測影像外包給標註公司，時程與成本全卡在這段。它主張用非監督方法直接從未標註影像訓練感知模型，省掉大部分標註，交付可裝進量產車的純視覺軟體。
us_288	Higgsfield AI	視頻生成	使用者是做短影音廣告與社群素材的行銷團隊和個人創作者。原本要拍一支商品短片得找場地、模特與剪輯師，一支排上好幾天。平台把多家影片生成模型包進同一介面，加上運鏡、角色一致性等控制項，輸入分鏡就產出可直接上架的片段。
us_289	Hippocratic AI	醫療護理智能體	客戶是醫院與保險機構的照護管理部門。要打的是出院第三天問傷口有沒有紅腫、提醒糖尿病患回診、術前禁食說明這類電話，原本由護理師一通通撥，量大又佔用臨床人力，多數病人其實從沒被打到。智能體代撥並把異常回覆轉給護理師處理。
us_290	Hive	內容審核與深度偽造檢測	客戶是社群平台、交友軟體與遊戲公司的信任與安全團隊。原本要靠外包審核員一張張看使用者上傳的圖片與訊息，量大、延遲高，審核員本身也受不了。改成上傳當下呼叫介面，幾百毫秒內標出色情、暴力與仇恨內容，只把邊界案例送人工。
us_291	Hologic Inc	女性健康與影像設備	客戶是醫院影像科、婦科與檢驗所。一次乳房斷層攝影產出數百張切片，放射科醫師原本得逐層捲動找幾毫米大的鈣化點，一份看上數分鐘。軟體先標出可疑位置並給整份病例評分，讓醫師決定先看哪份。收入大宗是試劑與耗材的重複採購。
us_292	Holonic	機器人初創	
us_293	Honda Research Institute USA Inc	本田研究院	沒有外部客戶，成果供本田內部的產品部門。做的是離量產還有五到十年的題目：車輛如何預判旁車會不會切入、人與機器的互動介面、功能性材料與量子計算。原本這類探索夾在量產時程裡沒人挪得出手。選中的技術再轉交車輛與機器人事業。
us_294	Honeywell	工業自動化	客戶是煉油廠、化工廠、倉庫與商辦大樓的設備部門。賣的是控制製程溫度壓力的系統、大樓空調與門禁。原本各廠房的儀表各自獨立，狀況靠巡檢員拿紙筆抄表、壞了才停機修。平台把設備數據集中，預先提示哪台要壞、哪層樓耗能異常。
us_297	HRL Laboratories LLC	波音與通用合資研究所	沒有零售客戶，替出資的汽車與航太母公司及國防單位做前瞻研究，題目是矽基量子位元、氮化鎵功率元件。這類十年尺度的投入通常擠不進企業自己的研發預算，因此外掛成獨立實驗室，成果以合約交付與專利授權釋出。已由 IBM 收購。
us_298	Hugging Face	開源模型社區與平台	使用者是要找模型來用、或要把自己訓練的模型發出去的工程師。原本權重散落在各實驗室網頁與雲端硬碟，下載後還得自己拼推理程式碼。平台集中託管權重與資料集，配套函式庫讓幾行程式就載入任一模型。收入來自企業版、託管端點與算力。
us_299	Hume AI	情感語音 AI	客戶是開發語音助理與客服語音的團隊。他們原本無從得知自己的機器人講起來像不像機器人、被使用者罵時會不會照樣用歡快語氣，只能找人試聽打分。它提供判讀語氣情緒的介面、用模擬使用者反覆對話的評測工具，讓團隊上線前量化品質。
us_3	Abacus.AI	企業 AI 平台與智能體	個人那條線賣的是一份訂閱抵掉好幾份：原本想比較各家模型輸出得同時付數家月費，這裡一個介面切換上百個模型。企業那條線給資料團隊做預測建模與代理流程，省掉自建特徵管線與部署環境的工。定位是用低價搶模型供應商的直接訂閱用戶。
us_30	Alphabet Inc	谷歌母公司，含 DeepMind 與 Waymo	廣告是主要收入：買關鍵字與 YouTube 版位的是商家與廣告代理商。雲端把算力與模型介面賣給企業 IT。AI 成果一面內嵌進搜尋與 Android，一面以介面賣給開發者。Waymo 則直接載客，取代計程車司機。
us_301	Huntington Ingalls (HII)	軍艦製造與無人艇	客戶實際上只有美國海軍。造的是核動力航艦與潛艦，一艘從切割鋼板到交艦要十年，全美有能力接的船廠只剩它和另一家。另有部門承接現役艦艇的大修與核燃料更換，以及無人水下載具與軍用軟體。收入來自海軍的長期建造與維修合約。
us_302	Hyperplane (acquired by Nubank)	金融基礎模型，被 Nubank 收購	做的是拿銀行自己的交易流水訓練基礎模型：刷哪些商家、薪轉何時進帳，這些紀錄原本只拿來跑反詐欺規則。模型把流水壓成客戶表徵，用來判斷該推哪張卡、額度給到多少。技術已由數位銀行 Nubank 收購併入內部平台，不再對外銷售。
us_303	Iambic Therapeutics	AI 藥物發現	客戶是艾伯維、拜耳這類合作藥廠，同時推進自有管線。做法是模型設計出候選分子後，自家實驗室當週就合成並測活性，數據回頭修正模型；原本藥廠把合成外包給受託機構，一輪要等數週。已有 HER2 標靶藥進入第一期臨床。
us_304	IBM	企業 IT 與 AI	客戶是銀行、保險與政府的 IT 部門，資料多半不准離開自家機房。watsonx 讓他們在自有或混合雲環境裡部署模型，處理客服對答、老舊 COBOL 程式轉譯、合約與工單分類；這類事過去得靠外包團隊逐案寫程式或人工處理。
us_306	ID R&D	生物識別活體檢測	買方是銀行與身分驗證業者的風控部門，把 SDK 嵌進開戶或登入的自拍步驟，判斷鏡頭前是真人還是照片、面具或深偽影片，使用者不必再依指示眨眼轉頭配合；另有變聲偵測與證件翻拍辨識。已被 Mitek 收購，技術併入其產品線。
us_308	Illumina	基因測序	使用者是醫院檢驗科、藥廠與研究機構的定序實驗室。日常工作像是把腫瘤切片的 DNA 打散上機，一次讀完數百個癌症相關基因供醫師挑標靶藥，或做非侵入性產前篩檢；過去用 Sanger 法一次只讀得了一小段、一個計畫得跑數月。
us_309	Imagen Technologies	醫學影像 AI	客戶是美國的基層診所。這些診所沒有影像設備也沒有放射科醫師，病人照張 X 光得轉介到外面的影像中心，常拖上幾天甚至不去。這家把設備、遠端判讀醫師與 FDA 核准的演算法包成一套放進診所，檢查當場做完，按檢查量收費。
us_31	Amazon	電商與雲巨頭，自研模型與芯片	客戶是 AWS 上的開發團隊。Bedrock 讓他們用同一套 API 換用多家廠商的模型，不必逐家簽約接介面，自研 Nova 與 Trainium 是較便宜的選項。倉儲機器人則把貨架搬到揀貨員面前，取代人走數公里找料。
us_310	Imagry | Autonomous Driving	無高精地圖自動駕駛	賣的是授權給車廠與公車業者的自駕軟體，不造車。多數同業得先派測繪車把路線掃成高精地圖，施工改道就要重掃；這套只靠攝影機當場判讀車道與號誌，路線變更不必重新建圖。近年主要裝在公車與接駁車上，在日本、德國與以色列做示範營運。
us_311	Imbue	推理與編程智能體	使用者是同時開好幾個編程智能體的工程師。多個智能體改同一份工作目錄會互相覆蓋，過去得自己手動開 git worktree 隔離；Sculptor 替每個智能體起一個獨立容器平行改動，再讓人挑要合併哪一份。
us_312	Immunai	單細胞免疫圖譜 AI	客戶是藥廠的免疫與轉譯醫學團隊。他們要回答的是標靶打下去會動到哪些免疫細胞、哪類病人有反應；過去只能靠散落的文獻和自己跑小規模隊列，樣本一換結論就變。AMICA 把數千份單細胞樣本整併成可比對的圖譜供藥廠付費查詢。
us_313	Impulse Space	在軌運輸	客戶是衛星業者與政府單位。共乘發射只把酬載丟在低軌，過去要再上到中軌或同步軌道，不是自己包一次昂貴的專屬發射，就是靠衛星自帶推進盤旋數月、折損在軌壽命。Mira 這類轉移載具接手這段，按任務收費。
us_314	Imubit	流程工業閉環 AI	客戶是煉油與石化廠的製程工程師。爐子與分餾塔的操作參數原本靠老師傅經驗和多年前建的線性模型在調，原料一換就失準，只能保守運行。這套模型直接接進廠內既有控制系統自動下指令，不只給建議，按廠訂閱收費。
us_315	Inceptive	RNA 設計 AI，Transformer 作者之一創辦	客戶是做 mRNA 疫苗與 RNA 療法的藥廠。同一蛋白質有上百萬種 mRNA 寫法，表現量和穩定度差很多，過去只能憑幾條經驗規則挑少數幾條進實驗室試。做法是大量合成序列、實測細胞內表現，用這批資料訓練模型再反過來設計。
us_317	Inflection AI	對話 AI，後轉企業服務	原本的產品是聊天機器人 Pi，主打陪聊與情緒支持的語氣，面向一般消費者。創辦人與多數員工已被微軟聘走，公司保留模型與品牌後改做企業客製：替金融、醫療等客戶把模型調成自家語氣與規範，部署在客戶自有環境，規模比先前小得多。
us_318	Infrrd	文檔抽取	客戶是保險、房貸與物流公司的後台作業部門。典型工作是把收進來的理賠單、貸款文件與提單上的欄位轉成系統裡的資料——這些文件版型不一、常有手寫與表格，傳統樣板式 OCR 讀不動，過去靠一排人工鍵入再互相覆核。以軟體授權計費。
us_32	Ambi Robotics	包裹分揀機器人	客戶是包裹物流業者的分揀中心。末端分揀原本是人站在輸送帶旁，整班把大小軟硬不一的包裹一件件抓起、看標籤丟進對應路線的配送袋，是倉庫裡最難招人的崗位。機械手臂配視覺模型接手抓取與投袋，UPS 是主要客戶。
us_320	insitro	機器學習藥物發現	做的事是替自家與合作藥廠挑標靶、找病患分群。過去判斷標靶有沒有用多半靠文獻和動物模型，等到臨床才發現只有部分病人有反應。這裡自建高通量細胞實驗室，大量拍攝病人來源細胞的影像餵給模型，先在培養盤上找出疾病特徵。
us_321	Insmed Incorporated	罕見病藥企	產品給的是肺部感染科醫師。難治型非結核分枝桿菌肺病的患者得吃一年以上三種口服抗生素，失敗後只剩靜脈注射的胺基醣類，耳毒性明顯。Arikayce 把同一種抗生素做成脂質體霧化吸入，病人在家每天吸，藥直接進肺、全身暴露較低。
us_323	Insulet Corp	胰島素泵	使用者是第一型糖尿病患與部分二型病人。傳統幫浦是一台機器掛在腰上、拉一條軟管接到腹部，洗澡運動都得先拆；Omnipod 做成直接黏在手臂或腹部的貼片，三天換一顆，新款能讀連續血糖值自動加減輸注。收入靠病患持續回購。
us_324	Intel Corp	芯片巨頭	買方是電腦品牌廠與資料中心採購。Core Ultra 在晶片裡加了 NPU，讓視訊背景虛化、語音轉錄這類原本要送雲端或吃滿 CPU 的工作在本機低耗電跑完。加速器 Gaudi 想當輝達之外的訓練選項，但軟體生態單薄。
us_325	Intelligent Security Systems (ISS)	視頻安防	客戶是交通管理單位、港口、地鐵與大型廠區的保全部門。出入口的車底檢查原本得由警衛拿長桿鏡子彎腰照著找異物，改成車輛開過自動拍照、比對前次影像找差異；SecurOS 另做車牌比對與人臉查找，事後查證也不必靠人倒帶。
us_326	Intercom	客服智能體	客戶是軟體與電商公司的客服部門。第一線客服每天重複回答退費規則、怎麼改密碼、訂單到哪了，靠罐頭回覆一則則貼。Fin 讀說明文件與過往對話直接回，答不出來才轉真人。收費也跟著改成每解決一張對話才計一次費。
us_327	InterDigital Inc	無線與視頻專利	本身不做產品，收入來自專利授權。研究人員把成果送進 3GPP 與影像壓縮標準會議，被納入標準後，做 5G 手機、電視或串流的廠商只要實作該標準就得付權利金。談判對象是這些廠商的法務部門，談不攏就進法院。
us_329	Intuitive Surgical Operations Inc	手術機器人龍頭	使用者是泌尿科、婦科與一般外科醫師。腹腔鏡手術得站在病人旁握著長直器械反向操作，縫合打結的角度受限；達芬奇讓醫師坐在控制台看立體影像，手部動作經機械腕縮放後傳進體內，器械前端可彎折。醫院持續支出在刀頭耗材與維保。
us_33	Ambient.ai	視頻安防 AI	客戶是科技公司與大型企業園區的保全部門。上百路監視器原本由警衛盯著牆上螢幕輪播，真出事多半事後才調帶回看。這套接進既有攝影機即時判讀，認出翻牆、尾隨進門、持械就把警報連同那段影像推給保全，按攝影機數量訂閱。
us_330	inVia Robotics	倉儲機器人	客戶是買不起大型自動化系統的中型電商與第三方物流倉。揀貨員原本推著車在貨架間走上幾公里一張張訂單找料；大型方案則要重建倉庫並一次投入鉅資。這裡的機器人在既有貨架下運作把料箱搬到揀貨站，不賣設備，按揀貨量收費。
us_331	Inworld AI	遊戲 NPC AI	原本賣給遊戲工作室，讓 NPC 不必再靠編劇手寫的對話樹一句句分支，而是帶著記憶、情緒與目標即時生成回應。遊戲業縮減預算後，重心移到即時語音與多模態的底層服務，賣給做語音互動產品的娛樂與媒體團隊，按 API 用量計費。
us_332	Iris Automation Inc	無人機避障	使用者是要做超視距飛行的無人機營運商。法規原本要求沿航線站人當觀察員抬頭看天，見到來機就通知操作員閃避，人力成本讓長距離作業不划算。Casia 裝在機上以機器視覺看見來機並迴避。業務已由航電廠 uAvionix 接手。
us_333	iRobot	掃地機器人	買的是一般家庭：機器自己規劃路線把地板吸過一遍再回座充電，省掉每週推吸塵器的時間。低價中國品牌以更強的拖地與自動集塵搶走市場後營收連年下滑；亞馬遜收購案因歐盟審查破局，之後大幅裁員、製造外包，並多次發出存續疑慮警告。
