us_262	美國	Genesis Molecular AI	分子 AI 藥物發現	GEMS	結合語言模型、擴散模型與物理模擬的分子生成平台，預測結合力與選擇性	原名 Genesis Therapeutics，二〇一九年成立，總部在南舊金山，另在紐約設 AI 團隊、聖地牙哥設濕實驗室。把生成模型與物理計算結合設計小分子，收入來自與吉利德、Incyte 等藥廠的合作里程金，同時推進自有管線。
us_264	美國	Ghost Autonomy	自動駕駛（已關閉）			
us_265	美國	Ghost Robotics	軍用四足機器人	Vision 60	四足無人地面載具，可掛載感測器執行基地與邊境的巡邏偵察	總部在費城，做軍規四足機器人，強調在無 GPS、惡劣天候與碎石地形下仍能行走並執行任務。客戶以軍方與基地保全單位為主，曾配置於美國空軍基地做周界巡邏，並搭配自家任務控制平台一併出售。
us_266	美國	Giant.AI	通用機器人（已關閉）			
us_267	美國	Ginkgo Bioworks Inc	合成生物學平台	蛋白模型	AA-0 蛋白質語言模型，以 API 提供序列嵌入與蛋白設計功能	波士頓的合成生物學公司，二〇二一年以 SPAC 上市後股價大跌，近年轉向賣自動化實驗室：既出售實驗機器人硬體與軟體，也提供遠端代跑實驗的雲端實驗室。客戶逾一百三十家，包括輝瑞、諾華與拜耳。
us_268	美國	GITAI	太空機器人			二〇一六年在日本創立，後將總部遷至加州托蘭斯並保留東京團隊。做太空用機械手臂與衛星平台，目標是讓機器人代替太空人在軌組裝與維修，已在國際太空站做過驗證，並另設子公司承接美國政府與國防訂單。
us_271	美國	Grammarly	寫作助手	Grammarly；Superhuman		寫作輔助工具，向個人和企業訂閱收費。
us_273	美國	Gray Swan	AI 安全與紅隊	Cygnet	以 Llama 3 微調的抗越獄模型，用電路斷路器機制中斷有害輸出	二〇二三年由卡內基美隆大學的安全研究者創辦。主要業務是替模型開發商與企業做付費紅隊測試，靠自營的公開競賽平台累積上萬名攻擊者與漏洞資料，再把成果轉成防護產品，另發布經安全強化的開源模型版本。
us_274	美國	GreenSight	無人機遙感			二〇一五年由前國防承包商背景的工程師創立，主力是高爾夫球場與草坪的每日空拍監測，以訂閱制收費，提供土壤濕度、病蟲害與養分不足的警示。也替農藥公司的試驗田做量測，並獲草坪機具廠 Toro 投資。
us_275	美國	GreyOrange	倉儲機器人與調度軟件	GreyMatter	倉儲執行軟體，即時排定訂單揀貨順序並調度機器人與人力	原生於印度、後將總部移至美國喬治亞州的倉儲自動化公司。核心是一套履約調度作業系統，能同時指揮自家與第三方廠牌的機器人，以訂閱或按件計費賣給零售與物流業者，主打解決缺工與出貨尖峰的壓力。
us_276	美國	Gridmatic	電力市場 AI 交易			矽谷的小型電力交易商，用模型預測電價與再生能源出力，在美國七大電力市場做全自動報價。除了自營交易，也持有德州與加州的電網級儲能專案，並在德州取得零售售電執照，直接向商業用戶賣電。
us_277	美國	Gridspace	語音分析			由 SRI 語音實驗室出身的團隊創辦，做客服中心的語音 AI。一邊賣能自行接聽、預約與收款的虛擬客服，一邊賣分析通話錄音與逐字稿的監控工具，客戶多在金融與醫療等受監管產業，因此在合規認證上著墨甚多。
us_278	美國	Groundlight AI	視覺問答式監測			二〇一九年由前亞馬遜 AI 工程師 Leo Dirac 與 Avi Geiger 創辦。開發者用英文寫一句是非題即可監看影像，系統先由模型判斷，信心不足時轉真人標註並回頭訓練。以 API 訂閱收費，用於產線監控、零售與機器人。
us_28	美國	AKASA	醫院收入週期 AI			替醫院處理申請保險給付的行政流程，涵蓋事前授權、病歷編碼與理賠申訴，賣點是用醫院自己的臨床與財務資料訓練模型。以訂閱或按處理量計費，已部署於六百多家醫院，累計募資逾兩億美元，員工約兩百人。
us_282	美國	H2O.ai	開源機器學習平台	H2O Driverless AI		靠開源機器學習套件建立使用者基礎，再以自動化建模平台與企業版授權變現，是典型的開源商業模式。客戶多為銀行、保險與電信的資料科學團隊，近年把重心轉向可在客戶自有環境內執行的生成式 AI 產品。
us_283	美國	Halodi Robotics	人形機器人（現 1X）	EVE；NEO	EVE 為輪式上半身人形機器人，用於保全巡檢；NEO 為家用雙足款	挪威創立的人形機器人公司，二〇二三年改名 1X Technologies 並將重心移到美國。早期產品是輪式上半身機器人，用於保全巡邏；現主推雙足家用機器人，採預繳訂金的預售模式，早期輪次曾由 OpenAI 創投基金領投。
us_284	美國	Harvest CROO Robotics	草莓採摘機器人			總部在佛州坦帕，針對採收季缺工問題開發自動採收機具，並以代採收服務而非售機的方式收費。單台機具搭載十六組獨立作業的採摘頭，以視覺逐顆判斷果實是否成熟、健康後再決定是否採收，目前以草莓為主。
us_285	美國	Hayden AI	公交車道執法視覺 AI			二〇一九年成立於舊金山。把辨識裝置裝在公車上，行駛中即時判斷有無車輛違停或占用專用道，只上傳足以開罰的片段以降低隱私爭議。與各地交通局簽約收費，並把同一套做法延伸到自行車道與公車停靠區。
us_287	美國	Helm.ai	無監督學習自動駕駛軟件	Helm.ai Driver	純視覺自駕軟體堆疊，不依賴高精地圖與光達，涵蓋 L2+ 到 L4	賣軟體而不造車，客戶是車廠與一級供應商。主張用自創的非監督學習方法從未標註影像中訓練模型，因此所需標註資料遠少於同業；方案只用攝影機，不依賴光達與高精地圖，另提供生成式模擬工具供客戶測試。
us_288	美國	Higgsfield AI	視頻生成			二〇二三年由前 Snap 生成式 AI 負責人 Alex Mashrabov 創辦，總部在舊金山。平台串接 Sora、Kling、Veo 等外部模型與自研工具，使用者多為做短影音與廣告素材的創作者和行銷團隊，採訂閱制，估值已逾十三億美元。
us_289	美國	Hippocratic AI	醫療護理智能體	醫療 AI 護士	以語音致電病人，處理術後追蹤、用藥提醒等非診斷性工作	研發醫療語音智能體，替醫院做隨訪、術前提醒等非診斷類溝通。
us_290	美國	Hive	內容審核與深度偽造檢測	Hive 模型	以 API 呼叫的視覺與文字分類模型，標記色情、暴力與合成內容	以 API 方式賣預訓練模型並按呼叫量計費，客戶是社群平台、交友軟體與遊戲公司的信任與安全團隊。除了色情與暴力內容分類，也做 AI 生成與深偽偵測，並能推測影像出自哪個生成模型，近年另承接國防部標案。
us_291	美國	Hologic Inc	女性健康與影像設備	Genius AI	分析 3D 乳房攝影每層切片，標出可疑病灶並給整份病例評分	一九八五年成立的醫材公司，員工約七千人，業務橫跨女性影像診斷與分子檢測。收入以耗材與試劑的重複銷售為主、儀器為輔，乳房攝影與子宮頸抹片產品是主力，新冠期間曾因分子檢測需求大增而獲利飆升。
us_292	美國	Holonic	機器人初創			
us_293	美國	Honda Research Institute USA Inc	本田研究院			本田在北美設立的前瞻研究單位，二〇〇三年成立，主要據點在加州聖荷西，另在俄亥俄州立大學校區設分部。不做量產開發，而是研究機器學習、電腦視覺、自駕、人機互動、功能性材料與量子計算，成果再轉回本田的技術藍圖。
us_294	美國	Honeywell	工業自動化	Forge 工業 AI	連接廠房與樓宇設備感測數據的平台，做預測維護與能耗管理	已完成拆分：航太部門獨立掛牌後，留下的本體更名為 Honeywell Technologies，專做自動化，分建築、工業與製程三塊。收入主要來自控制系統、感測器與工廠軟體的長期服務合約，集團另持有量子計算公司 Quantinuum 多數股權。
us_297	美國	HRL Laboratories LLC	波音與通用合資研究所			位於加州馬里布，前身是休斯飛機公司的研究實驗室，一九九七年改制為波音與通用汽車合資的有限責任公司。長期承接國防與企業的前瞻研究，專長在矽基量子位元、氮化鎵半導體與感測器；二〇二六年七月由 IBM 完成收購。
us_298	美國	Hugging Face	開源模型社區與平台	Hub；Transformers 庫		開源模型託管社區，收入來自企業版、推理端點和算力服務。
us_299	美國	Hume AI	情感語音 AI	EVI 語音接口	語音對話介面 API，從語氣判讀情緒並據此調整回應口吻	創辦人出身情緒科學研究，早期以能聽出語氣情緒並回話的語音介面為主打。近期重心轉向評測：提供模擬對話測試語音模型的工具、涵蓋四十多種情緒的量測 API，以及人類評分外包服務，客戶是開發語音 AI 的團隊。
us_3	美國	Abacus.AI	企業 AI 平台與智能體	ChatLLM；Smaug 模型	ChatLLM 聚合多家前沿模型於單一對話介面；Smaug 為自家開源權重模型	同時經營兩條線：面向個人與小團隊的訂閱式聊天助理，把上百個第三方模型集中在一個介面，月費約十美元；以及面向企業的預測建模與智能體平台，走客製報價。定位是用低價打模型供應商的直接訂閱。
us_30	美國	Alphabet Inc	谷歌母公司，含 DeepMind 與 Waymo	Gemini；Gemma；Waymo		谷歌母公司，收入來自搜索和 YouTube 廣告、谷歌雲；AI 上有 Gemini 模型、DeepMind 研究和 Waymo 自動駕駛。
us_301	美國	Huntington Ingalls (HII)	軍艦製造與無人艇			美國最大的軍艦建造商，年營收約一百二十五億美元、員工四萬五千人。旗下有密西西比州的 Ingalls 與維吉尼亞州的 Newport News 兩座船廠，是航艦與核潛艦的主要承造者，另設任務科技部門做無人載具與軟體。
us_302	美國	Hyperplane (acquired by Nubank)	金融基礎模型，被 Nubank 收購			
us_303	美國	Iambic Therapeutics	AI 藥物發現	NeuralPLexer	由蛋白序列與小分子結構直接生成結合複合體三維構型的模型	聖地牙哥的臨床階段藥廠，把生成模型與自建的高通量實驗平台接成迴路，每週用新數據回頭修正模型。已有 HER2 標靶藥進入第一期臨床，另兩個乳癌與卵巢癌項目在申請試驗階段，並與艾伯維、拜耳簽有合作。
us_304	美國	IBM	企業 IT 與 AI	watsonx；Granite 模型		收入來自混合雲軟件和諮詢服務；AI 上推 watsonx 平台和開源 Granite 模型。
us_306	美國	ID R&D	生物識別活體檢測			以深度學習做被動式活體檢測，判斷鏡頭前是真人還是照片、面具或深偽影片，另有語音反詐與證件翻拍偵測。產品以 SDK 授權給銀行、支付與身分驗證業者嵌入自家流程。2021 年被行動身分驗證公司 Mitek Systems 收購，技術併入其產品線。
us_308	美國	Illumina	基因測序	測序儀	NovaSeq 等高通量定序儀，讀出 DNA 鹼基序列供研究與臨床檢驗	採「賣機器、賺耗材」模式，測序儀本身利潤有限，多數收入來自試劑與晶片等消耗品，客戶為醫院、藥廠與研究機構。2021 年強行併購癌症早篩公司 Grail，遭美歐反壟斷機關否決，2024 年被迫將其分拆上市。
us_309	美國	Imagen Technologies	醫學影像 AI			2015 年成立於紐約，主要客戶是美國獨立診所與基層醫療機構。把影像設備、遠距放射科醫師判讀與通過 FDA 核准的演算法打包成一套服務，讓診所把乳房攝影、X 光等檢查留在院內做，按檢查量收費。
us_31	美國	Amazon	電商與雲巨頭，自研模型與芯片	Nova 模型；Bedrock；Trainium 芯片；倉儲機器人		收入來自電商、AWS 雲和廣告；AI 上通過 Bedrock 賣多家模型，自研 Nova 模型與 Trainium 芯片。
us_310	美國	Imagry | Autonomous Driving	無高精地圖自動駕駛			2015 年創立，賣的是可授權的自駕軟體堆疊，不做整車。主打不依賴高精地圖、只用攝影機視覺即時建構環境理解。近年重心放在公車與接駁車等公共運輸，已在日本、德國、美國與以色列進行示範營運。
us_311	美國	Imbue	推理與編程智能體	Sculptor	桌面工具，讓多個編程智能體各自在獨立容器內平行改動程式碼	2020 年由 Kanjun Qiu 與 Josh Albrecht 創立，原名 Generally Intelligent，曾以自研推理模型為目標募得高額資金。近年轉向工具產品，Sculptor 讓多個編程智能體在各自沙箱中平行работ工作，開源免費，尚未建立明確營收模式。
us_312	美國	Immunai	單細胞免疫圖譜 AI	AMICA	涵蓋數千名病人的單細胞多體學免疫圖譜庫，用於配對藥物與病人	建立名為 AMICA 的免疫細胞圖譜資料庫，整合數千份研究與病患樣本，再把分析結果授權給藥廠，協助挑選標靶與做病患分層，收入來自藥廠合作與里程碑款。已與必治妥施貴寶等大廠合作。總部在紐約，另設以色列研發團隊。
us_313	美國	Impulse Space	在軌運輸			2021 年由 SpaceX 首位員工、Merlin 引擎主設計者 Tom Mueller 創立。做的是火箭把衛星送到低軌之後的「最後一哩」：以 Mira 等自研載具把酬載轉送到中軌、同步軌道或地月空間，按任務向衛星業者與政府單位收費。
us_314	美國	Imubit	流程工業閉環 AI			把強化學習做成閉環控制，直接接進工廠既有控制系統自動調整操作參數，而非只提供建議。客戶集中在美國煉油與石化業，宣稱前十大煉油商有七家採用，以按廠訂閱方式收費。總部在休士頓。
us_315	美國	Inceptive	RNA 設計 AI，Transformer 作者之一創辦	mRNA 設計	以深度學習設計 mRNA 序列，授權藥廠開發疫苗與療法	2021 年由 Transformer 論文作者之一 Jakob Uszkoreit 與史丹佛的 Rhiju Das 創立。做法是大規模合成 RNA 序列並實測其在細胞中的表現，用這些資料訓練模型再反過來設計序列。營收來自藥廠合作，已與 Alnylam 簽訂 RNAi 藥物發現合約。
us_317	美國	Inflection AI	對話 AI，後轉企業服務	Pi	強調同理與陪伴語氣的個人對話助理，支援即時語音交談	2022 年由 Mustafa Suleyman 與 Reid Hoffman 創立，以情感陪伴型聊天機器人 Pi 起家並募得大筆資金。2024 年微軟以技術授權加挖角方式吸收其創辦人與多數員工，公司保留模型與品牌，改做企業客製與模型授權，規模大幅縮小。
us_318	美國	Infrrd	文檔抽取			2016 年成立於加州聖荷西，用電腦視覺與自然語言處理從保險、房貸、物流等非結構化單據中抽取欄位，以軟體授權賣給企業。員工約兩百餘人，研發團隊主要在印度，2026 年進入 Gartner 智慧文件處理魔力象限。
us_32	美國	Ambi Robotics	包裹分揀機器人	AmbiSort	機械手臂配視覺模型，把混合包裹抓取分揀進末端配送袋	柏克萊 AUTOLAB 衍生公司，以模擬到真實的訓練方式讓機械手臂抓取形狀不一的包裹。AmbiSort 系列賣給物流業者做末端分揀，UPS 是主要客戶之一，採設備加軟體訂閱的方式收費。
us_320	美國	insitro	機器學習藥物發現	ML 藥物平台	自動化實驗室產生細胞影像與多體學數據，訓練疾病模型篩選靶點	2018 年由 Coursera 共同創辦人、史丹佛教授 Daphne Koller 創立。自建高通量細胞實驗室產生資料餵給機器學習模型，用以找出疾病標靶與病患分群，再自行推進藥物開發並與大藥廠簽訂合作分潤。
us_321	美國	Insmed Incorporated	罕見病藥企			1988 年成立、總部在紐澤西的商業階段藥廠。主力產品 Arikayce 是吸入式抗生素，用於難治的非結核分枝桿菌肺病，目前幾乎是全部營收來源。另有治療支氣管擴張症的 brensocatib 等後續管線，長期虧損靠募資支撐。
us_323	美國	Insulet Corp	胰島素泵	Omnipod	無導管的貼身式胰島素幫浦，新款可依連續血糖值自動調整輸注	賣 Omnipod 貼片式胰島素幫浦，機體無導管、用完即棄，收入主要來自病患持續重複購買的拋棄式幫浦本體，屬耗材型生意。可搭配連續血糖監測做自動給藥調控。總部在麻州，產品行銷歐美多國。
us_324	美國	Intel Corp	芯片巨頭	Gaudi 加速器；Core Ultra		賣 PC 與服務器 CPU，做晶圓代工，AI 加速器進展落後。
us_325	美國	Intelligent Security Systems (ISS)	視頻安防			1996 年成立，總部在紐澤西 Woodbridge。以 SecurOS 平台賣影像分析軟體並整合硬體，功能涵蓋車牌辨識、人臉辨識、車底檢查與行為分析。客戶包括交通管理單位、港口、地鐵與大型企業，宣稱管理全球逾七百萬支攝影機。
us_326	美國	Intercom	客服智能體	Fin	讀公司說明文件自動回覆用戶提問，答不出來再轉接真人客服	2011 年創立於都柏林，原本賣網站內的客服對話與行銷訊息工具，採席次訂閱制。近年重心轉向 AI 客服機器人 Fin，改成每成功解決一次問題才計費，是少數把軟體訂閱制改為按成效收費的公司。
us_327	美國	InterDigital Inc	無線與視頻專利			本身不做產品，靠專利授權為生：持有大量 3G/4G/5G 無線與 HEVC/VVC 影像壓縮標準必要專利，向手機、電視與串流業者收取權利金，訴訟是常見談判手段。營收波動大，取決於大型授權合約的簽署時點。
us_329	美國	Intuitive Surgical Operations Inc	手術機器人龍頭	達芬奇手術機器人	醫師坐在控制台遙控機械臂，經小切口完成微創手術	賣達芬奇手術機器人及耗材和維保服務，耗材是主要持續收入。
us_33	美國	Ambient.ai	視頻安防 AI	智能監控平台	接既有監視器串流辨識可疑行為即時告警，支援自然語言查錄影	把電腦視覺接到企業既有的監視器上，即時判讀畫面找出闖入、尾隨、持械等情境，取代靠人盯螢幕的做法，並把警報連同影像證據推給保全團隊。客戶多為科技公司與大型企業園區，按攝影機數量訂閱收費。
us_330	美國	inVia Robotics	倉儲機器人			主打「機器人即服務」：不賣設備，而是按揀貨量向倉庫業者收費，前期投入低，主攻買不起大型自動化系統的中型電商與第三方物流。自研搬運機器人搭配調度軟體，可在既有貨架上加裝運作。總部在南加州。
us_331	美國	Inworld AI	遊戲 NPC AI			原本賣遊戲 NPC 的對話與行為引擎，讓角色具備記憶、情緒與目標供開發者串接。因遊戲業預算緊縮，近年轉向即時語音與多模態的消費級應用基礎設施，改以 API 用量計費，客戶擴及娛樂與互動媒體業者。
us_332	美國	Iris Automation Inc	無人機避障	Casia	裝在無人機上的機載視覺偵測避讓系統，供超視距飛行使用	機上偵測與迴避系統 Casia 用機器視覺辨識空中來機，讓無人機在超出目視範圍飛行時能符合法規要求，客戶是無人機營運商與監管試驗計畫。業務已由航電公司 uAvionix 接手，原網域現導向該公司頁面。
us_333	美國	iRobot	掃地機器人	Roomba	圓盤形自走吸塵機器人，自行規劃路線清掃並回座充電	靠 Roomba 起家並長期主導市場，近年被中國品牌以更低價與更強功能搶佔，營收連年下滑。2022 年亞馬遜宣布收購，2024 年因歐盟反壟斷審查破局，僅取得分手費；此後大規模裁員、把製造外包，並多次發出營運存續疑慮警告。
us_334	美國	Iron Ox	室內農場機器人			以機器人搭配水耕系統經營室內與溫室農場，自種自銷蔬菜給零售通路，曾獲創投大額投資。因單位成本始終高於傳統農業，2022 年起大幅裁員並關閉場區，後續停止營運，原網域現為停放頁面。
us_336	美國	Isuzu North America	五十鈴北美			日本五十鈴汽車在北美的控股與統籌單位，本身不直接面向消費者，旗下分別負責商用卡車銷售、柴油引擎技術與零件供應。北美市場以中型低座艙卡車為主，配送車隊是主要客戶，近年才開始導入電動車型。
us_338	美國	Jibo	社交機器人（已停運）			2012 年由 MIT 媒體實驗室的 Cynthia Breazeal 創立，推出會轉身、會說話的桌上型社交機器人，靠群眾募資取得數百萬美元。因售價偏高、功能敵不過廉價智慧音箱，2018 年資產遭變賣、雲端服務關閉，成為消費型社交機器人失敗的代表案例。
us_339	美國	Joby Aviation	電動垂直起降飛行器	S4 eVTOL	傾轉旋翼電動垂直起降飛機，載一名駕駛與四名乘客做短程接駁	研發電動垂直起降飛行器，計劃運營空中出租車服務。
us_34	美國	AMD	芯片巨頭，AI 加速器	Instinct MI 系列 GPU		賣 CPU、GPU 和數據中心 AI 加速器（Instinct 系列），與英偉達競爭。
us_340	美國	John Deere	農業機械，自動駕駛拖拉機	See & Spray；自動駕駛拖拉機		賣農機，推進自動駕駛拖拉機和精準噴灑 See & Spray，並收取軟件訂閱。
us_341	美國	John Snow Labs	醫療 NLP	Spark NLP	架在 Apache Spark 上的開源 NLP 函式庫，另有醫療文本抽取模型	以開源的 Spark NLP 建立使用者基礎，再靠企業版授權、醫療專用模型與標註資料集收費。專攻病歷與檢驗報告等臨床文本的抽取和去識別化，客戶是醫院、藥廠與保險業者，同時經營 NLP Summit 研討會。
us_343	美國	Kasisto AI	銀行對話 AI	KAI	銀行用對話助理平台，讓客戶以自然語言查餘額、轉帳與問帳務	從蘋果 Siri 的母體 SRI International 分拆出來。對話平台 KAI 專為金融業設計，內建金融術語與法遵限制，以授權方式賣給銀行和信用合作社，嵌入其 App 與客服流程，近年轉向具自主行動能力的智能體產品。
us_345	美國	Kensho Technologies	標普旗下金融 AI	Kensho NLP	金融文本工具組：財經語音轉錄、公司實體對應、PDF 表格擷取	2013 年成立，原為對沖基金與投行提供事件分析工具，2018 年被標普全球以約五億五千萬美元收購，成為其 AI 部門。現在主要工作是把標普龐大的金融文件轉成可檢索的結構化資料，做轉錄、實體連結與檢索，供內外部產品使用。
us_346	美國	Kernel	非侵入式腦成像	Kernel Flow	頭盔式近紅外光裝置，非侵入量測腦部血流與血氧變化	2016 年由 Bryan Johnson 出資創立，原本做侵入式腦介面，後轉為非侵入式。Kernel Flow 頭盔以近紅外光量測腦部血流變化，體積遠小於傳統設備。商業模式從賣硬體轉為與診所、藥廠合作提供量測服務，並投入憂鬱症與認知退化的臨床試驗。
us_347	美國	Kintsugi	語音抑鬱檢測			從語音片段的聲學特徵判斷憂鬱與焦慮跡象，只需二、三十秒語音，不分析語意內容。以 API 賣給醫療機構、保險業者與遠距照護平台，嵌入既有電話或問診流程做初步篩檢，本身不做診斷。總部在加州柏克萊。
us_348	美國	Kitware Inc	開源科學可視化與計算機視覺	VTK；CMake	VTK 是 3D 科學視覺化函式庫，CMake 是跨平台程式建置工具	1998 年成立的員工持股公司，維護 VTK、ITK、CMake、ParaView 等開源專案。軟體本身免費，收入來自政府研究合約與企業客製開發、技術支援；國防部、NIH、能源部是長期資助者，近年也承接電腦視覺與 AI 研究計畫。
us_349	美國	Kiwibot	校園配送機器人			2017 年創立，以校園外送機器人起家，與美國多所大學和餐飲平台合作送餐，部分操作由哥倫比亞的遠端人員協助。近年更名為 Robot.com，把產品線擴到物流搬運與人形機器人，原本的校園配送機成為其中一條產品線。
us_35	美國	American GNC Corp	導航與制導系統			1986 年成立於加州 Simi Valley，靠國防部與 NASA 的研究合約為生，累計承接逾四千萬美元契約。專長是慣性導航、健康監測與感測器網路，代表產品為 coremicro 系列 MEMS 慣性量測單元，屬典型的小型研發型承包商。
us_350	美國	Kneron	邊緣 AI 芯片	KL 系列	低功耗邊緣 NPU 晶片，供攝影機、門鎖與車用輔助駕駛本地推論	2015 年由劉峻誠創立，總部在聖地牙哥，研發團隊多在台灣。做低功耗邊緣推論晶片與影像辨識演算法，KL 系列 NPU 賣給安防攝影機、車用與物聯網裝置廠商，以晶片出貨和 IP 授權收費，投資人包括鴻海與高通。
us_351	美國	Knexus	國防 AI 研究			成立約二十年的小型研究型承包商，靠 DARPA、海軍研究實驗室、國家科學基金會等單位的研究合約營運，專長是可解釋 AI 與自主系統的決策支援，累積數項專利與上百篇論文。近年也承接政府部門的雲端導入業務。
us_352	美國	Kodiak	自動駕駛卡車	Kodiak Driver	加裝在卡車上的感測器與軟體套件，使長途幹線貨運可無人駕駛	專注長途幹線貨運，不做市區自駕。商業模式是把系統授權給車隊業者自行營運，而非自建車隊，首批無人卡車已在德州油田場域運行，另承接國防部的地面自主載具合約。2025 年透過 SPAC 上市。
us_353	美國	Koidra	溫室自主控制			以物理知識結合 AI 做工業製程的自動控制，直接調整乾燥機、鍋爐、磨機等設備參數。溫室是起家領域，曾兩度贏得國際自主溫室挑戰賽，之後把同一套方法推向製造廠與資料中心，客戶包含 Nature Fresh Farms 等農企。
us_354	美國	Kumo	關係型深度學習			由 Pinterest 前工程主管與 PyG 圖神經網路作者創立，主張直接在企業的關聯式資料庫上訓練圖神經網路做預測，省去特徵工程，以雲端服務賣給零售與金融客戶。已被輝達收購，技術併入其資料科學產品線，原網域現導向輝達文件。
us_355	美國	Lambda	GPU 雲	GPU 雲服務	按需租用 NVIDIA GPU 執行個體與叢集，供模型訓練與推論	原以深度學習工作站與伺服器硬體起家，後轉為出租 GPU 算力，提供按需與長約兩種方案，客戶是缺乏自建機房的 AI 新創與研究機構。與輝達、微軟關係密切，近年取得大型算力合約與債務融資，並傳出上市計畫。
us_356	美國	Lamini	企業大模型微調平台	記憶微調	訓練大量 LoRA 記憶專家並於推論時選用，讓模型精準記住企業事實	2023 年由史丹佛背景的 Sharon Zhou 創立，主打讓企業用自有資料微調開源大模型，提出「記憶微調」宣稱可大幅降低幻覺，並支援在 AMD 顯卡上訓練，主要賣給要求模型部署在自有環境的企業。官方網站目前無法正常連線。
us_358	美國	Latitude AI	福特旗下輔助駕駛			2023 年由福特把旗下 Argo AI 結束後留下的團隊重組成立的全資子公司，約五百餘人，目標是開發可在高速公路免持方向盤的輔助駕駛系統供福特量產車搭載。原網域已不再解析，計畫未進入量產。
us_36	美國	Amira Learning	閱讀輔導 AI			源自卡內基美隆大學的閱讀輔導研究，產品讓小學生朗讀給 AI 聽，即時偵測發音錯誤並給提示，同時產生教師可用的閱讀能力評量報告。以年度授權賣給美國各學區，收入依賴公立學校的教育科技預算。
us_362	美國	Lightelligence	光子計算			2017 年由沈亦晨等 MIT 研究者創立，用光子電路承擔部分運算，主打矩陣乘法的低延遲與低功耗，推出過 Hummingbird、Photowave 等原型。商業化仍在早期，目前以資料中心的光互連產品切入，而非直接取代 GPU。
us_366	美國	Lila Sciences	Flagship 孵化，AI 科學自動化			由 Flagship Pioneering 孵化，2025 年公開亮相時已募得約兩億美元。目標是把假設生成、實驗設計與自動化實驗室串成閉環，讓 AI 主導科學發現，應用橫跨生技、材料與能源。執行長為 Flagship 合夥人 Geoffrey von Maltzahn。
us_367	美國	LILT AI	企業翻譯 AI			2015 年由前 Google 翻譯研究者創立，做法是譯者在 AI 建議下工作、系統再從修改中持續學習。除軟體授權外也承接翻譯服務，客戶包含輝達、聯想等企業與美國國防部等政府單位，公部門合約是重要收入來源。
us_369	美國	Liquid AI	MIT 背景，液態神經網絡基礎模型	LFM 模型	非純 Transformer 架構的小型基礎模型，可在手機與嵌入式裝置本地跑	2023 年從 MIT CSAIL 分拆，以源自線蟲神經系統研究的液態神經網路為基礎推出 LFM 系列模型，主打參數少、記憶體用量低，可在手機與嵌入式裝置上直接執行。商業模式是授權模型給裝置廠商，由 AMD 領投募得大筆資金。
us_370	美國	Lirio	行為科學 AI			把行為科學理論寫進強化學習模型，替醫療機構決定該對哪位病患、在什麼時機、用什麼措辭發送提醒，以提高篩檢率、回診率與用藥遵從率。客戶是醫院系統與保險業者，按觸及人數訂閱收費。總部在田納西州諾克斯維爾。
us_371	美國	Little Place Labs	在軌衛星 AI			由牛津大學研究者創立，軟體 Orbitfy 裝在衛星上，在軌道端先算完再把結果傳回地面，可大幅減少下傳資料量、把交付壓到數分鐘。自己不造衛星，靠與 Loft Orbital 等營運商合作搭載，向客戶收軟體費用。
us_372	美國	LiveIntent (Zeta Global Co)	郵件廣告			經營電子郵件廣告市場，一邊幫出版商把電子報版位變現，一邊讓廣告主以郵件地址做跨裝置身分識別投放，在第三方 cookie 退場後成為賣點。二〇二四年被行銷科技公司 Zeta Global 收購。
us_373	美國	Lockheed Martin	國防巨頭	自主系統		全球營收最高的軍火商，七成以上收入來自美國政府，主力是 F-35 戰機、飛彈與衛星。AI 相關工作多半內嵌在既有武器平台，做自主飛行、任務規劃與感測資料融合，另設專責中心整合各事業部的技術。
us_374	美國	Locomation	卡車編隊（已關閉）			卡內基美隆大學衍生的自駕卡車公司，二〇一八年成立於匹茲堡，主打兩車電子編隊：前車由人駕駛，後車自動跟隨，藉此省下一名司機。後續募資失敗，二〇二三年初大幅裁員並停止營運，技術未能商業化。
us_375	美國	LocusBotics Origin	Locus Robotics 倉儲 AMR			賣倉儲自主移動機器人，機器人與揀貨人員協同作業，不必改動既有貨架佈局。採機器人即服務模式，按出貨量或月租收費以降低客戶前期投入，客戶多為第三方物流與零售配送中心，累計揀貨已達數十億件。
us_378	美國	Lucent Technologies Bell Labs innovations	貝爾實驗室（諾基亞旗下）			前身是 AT&T 貝爾實驗室，一九九六年隨朗訊科技分拆，二〇〇六年併入阿爾卡特朗訊，二〇一六年起歸諾基亞。曾產出電晶體、資訊理論與 UNIX，如今規模大幅縮減，研究集中在通訊網路、光學與相關 AI 應用。
us_379	美國	Luma AI	3D 與視頻生成	Dream Machine；Ray 模型		從手機拍攝重建三維場景起家，後轉向生成式影片，推出 Dream Machine 與 Ray 系列模型。收入來自網頁與 API 的訂閱制，也把模型授權給其他平台；二〇二五年取得沙烏地阿拉伯 Humain 投資並合建算力。
us_38	美國	ANDRO Computational Solutions LLC	國防通信 AI			一九九四年成立於紐約州羅馬市，長期靠美國空軍研究實驗室等單位的小型企業創新研究合約營運，做軟體定義無線電、頻譜管理、雷達目標辨識與資料融合，近年把機器學習用在電磁頻譜作戰，規模約數十人。
